"SRNAME","key","value","fuel","share","period"
"HICC Miscellaneous","SRGENACL",0,"Coal",0,2022
"HICC Miscellaneous","SRGENACL",0,"Coal",0,2023
"HICC Miscellaneous","SRGENACL",0,"Coal",0,2024
"HICC Miscellaneous","SRGENACL",0,"Coal",0,2025
"HICC Miscellaneous","SRGENACL",0,"Coal",0,2026
"HICC Miscellaneous","SRGENACL",0,"Coal",0,2027
"HICC Miscellaneous","SRGENACL",0,"Coal",0,2028
"HICC Miscellaneous","SRGENACL",0,"Coal",0,2029
"HICC Miscellaneous","SRGENACL",0,"Coal",0,2030
"HICC Miscellaneous","SRGENACL",0,"Coal",0,2031
"HICC Miscellaneous","SRGENACL",0,"Coal",0,2032
"HICC Miscellaneous","SRGENACL",0,"Coal",0,2033
"HICC Miscellaneous","SRGENACL",0,"Coal",0,2034
"HICC Miscellaneous","SRGENACL",0,"Coal",0,2035
"HICC Miscellaneous","SRGENACL",0,"Coal",0,2036
"HICC Miscellaneous","SRGENACL",0,"Coal",0,2037
"HICC Miscellaneous","SRGENACL",0,"Coal",0,2038
"HICC Miscellaneous","SRGENACL",0,"Coal",0,2039
"HICC Miscellaneous","SRGENACL",0,"Coal",0,2040
"HICC Miscellaneous","SRGENACL",0,"Coal",0,2041
"HICC Miscellaneous","SRGENACL",0,"Coal",0,2042
"HICC Miscellaneous","SRGENACL",0,"Coal",0,2043
"HICC Miscellaneous","SRGENACL",0,"Coal",0,2044
"HICC Miscellaneous","SRGENACL",0,"Coal",0,2045
"HICC Miscellaneous","SRGENACL",0,"Coal",0,2046
"HICC Miscellaneous","SRGENACL",0,"Coal",0,2047
"HICC Miscellaneous","SRGENACL",0,"Coal",0,2048
"HICC Miscellaneous","SRGENACL",0,"Coal",0,2049
"HICC Miscellaneous","SRGENACL",0,"Coal",0,2050
"HICC Miscellaneous","SRGENAOL",1721735.651,"Petroleum",0.658525116731908,2022
"HICC Miscellaneous","SRGENAOL",1721735.651,"Petroleum",0.658525116731908,2023
"HICC Miscellaneous","SRGENAOL",1721735.651,"Petroleum",0.628592156880457,2024
"HICC Miscellaneous","SRGENAOL",1721735.651,"Petroleum",0.598659197029007,2025
"HICC Miscellaneous","SRGENAOL",1721735.651,"Petroleum",0.568726237177557,2026
"HICC Miscellaneous","SRGENAOL",1721735.651,"Petroleum",0.538793277326106,2027
"HICC Miscellaneous","SRGENAOL",1721735.651,"Petroleum",0.508860317474656,2028
"HICC Miscellaneous","SRGENAOL",1721735.651,"Petroleum",0.478927357623206,2029
"HICC Miscellaneous","SRGENAOL",1721735.651,"Petroleum",0.448994397771755,2030
"HICC Miscellaneous","SRGENAOL",1721735.651,"Petroleum",0.419061437920305,2031
"HICC Miscellaneous","SRGENAOL",1721735.651,"Petroleum",0.389128478068855,2032
"HICC Miscellaneous","SRGENAOL",1721735.651,"Petroleum",0.359195518217404,2033
"HICC Miscellaneous","SRGENAOL",1721735.651,"Petroleum",0.329262558365954,2034
"HICC Miscellaneous","SRGENAOL",1721735.651,"Petroleum",0.299329598514503,2035
"HICC Miscellaneous","SRGENAOL",1721735.651,"Petroleum",0.269396638663053,2036
"HICC Miscellaneous","SRGENAOL",1721735.651,"Petroleum",0.239463678811603,2037
"HICC Miscellaneous","SRGENAOL",1721735.651,"Petroleum",0.209530718960152,2038
"HICC Miscellaneous","SRGENAOL",1721735.651,"Petroleum",0.179597759108702,2039
"HICC Miscellaneous","SRGENAOL",1721735.651,"Petroleum",0.149664799257252,2040
"HICC Miscellaneous","SRGENAOL",1721735.651,"Petroleum",0.119731839405801,2041
"HICC Miscellaneous","SRGENAOL",1721735.651,"Petroleum",0.089798879554351,2042
"HICC Miscellaneous","SRGENAOL",1721735.651,"Petroleum",0.0598659197029007,2043
"HICC Miscellaneous","SRGENAOL",1721735.651,"Petroleum",0.0299329598514503,2044
"HICC Miscellaneous","SRGENAOL",1721735.651,"Petroleum",0,2045
"HICC Miscellaneous","SRGENAOL",1721735.651,"Petroleum",0,2046
"HICC Miscellaneous","SRGENAOL",1721735.651,"Petroleum",0,2047
"HICC Miscellaneous","SRGENAOL",1721735.651,"Petroleum",0,2048
"HICC Miscellaneous","SRGENAOL",1721735.651,"Petroleum",0,2049
"HICC Miscellaneous","SRGENAOL",1721735.651,"Petroleum",0,2050
"HICC Miscellaneous","SRGENAGS",0,"Natural Gas Conventional",0,2022
"HICC Miscellaneous","SRGENAGS",0,"Natural Gas Conventional",0,2023
"HICC Miscellaneous","SRGENAGS",0,"Natural Gas Conventional",0,2024
"HICC Miscellaneous","SRGENAGS",0,"Natural Gas Conventional",0,2025
"HICC Miscellaneous","SRGENAGS",0,"Natural Gas Conventional",0,2026
"HICC Miscellaneous","SRGENAGS",0,"Natural Gas Conventional",0,2027
"HICC Miscellaneous","SRGENAGS",0,"Natural Gas Conventional",0,2028
"HICC Miscellaneous","SRGENAGS",0,"Natural Gas Conventional",0,2029
"HICC Miscellaneous","SRGENAGS",0,"Natural Gas Conventional",0,2030
"HICC Miscellaneous","SRGENAGS",0,"Natural Gas Conventional",0,2031
"HICC Miscellaneous","SRGENAGS",0,"Natural Gas Conventional",0,2032
"HICC Miscellaneous","SRGENAGS",0,"Natural Gas Conventional",0,2033
"HICC Miscellaneous","SRGENAGS",0,"Natural Gas Conventional",0,2034
"HICC Miscellaneous","SRGENAGS",0,"Natural Gas Conventional",0,2035
"HICC Miscellaneous","SRGENAGS",0,"Natural Gas Conventional",0,2036
"HICC Miscellaneous","SRGENAGS",0,"Natural Gas Conventional",0,2037
"HICC Miscellaneous","SRGENAGS",0,"Natural Gas Conventional",0,2038
"HICC Miscellaneous","SRGENAGS",0,"Natural Gas Conventional",0,2039
"HICC Miscellaneous","SRGENAGS",0,"Natural Gas Conventional",0,2040
"HICC Miscellaneous","SRGENAGS",0,"Natural Gas Conventional",0,2041
"HICC Miscellaneous","SRGENAGS",0,"Natural Gas Conventional",0,2042
"HICC Miscellaneous","SRGENAGS",0,"Natural Gas Conventional",0,2043
"HICC Miscellaneous","SRGENAGS",0,"Natural Gas Conventional",0,2044
"HICC Miscellaneous","SRGENAGS",0,"Natural Gas Conventional",0,2045
"HICC Miscellaneous","SRGENAGS",0,"Natural Gas Conventional",0,2046
"HICC Miscellaneous","SRGENAGS",0,"Natural Gas Conventional",0,2047
"HICC Miscellaneous","SRGENAGS",0,"Natural Gas Conventional",0,2048
"HICC Miscellaneous","SRGENAGS",0,"Natural Gas Conventional",0,2049
"HICC Miscellaneous","SRGENAGS",0,"Natural Gas Conventional",0,2050
"HICC Miscellaneous","SRGENANC",0,"Nuclear",0,2022
"HICC Miscellaneous","SRGENANC",0,"Nuclear",0,2023
"HICC Miscellaneous","SRGENANC",0,"Nuclear",0,2024
"HICC Miscellaneous","SRGENANC",0,"Nuclear",0,2025
"HICC Miscellaneous","SRGENANC",0,"Nuclear",0,2026
"HICC Miscellaneous","SRGENANC",0,"Nuclear",0,2027
"HICC Miscellaneous","SRGENANC",0,"Nuclear",0,2028
"HICC Miscellaneous","SRGENANC",0,"Nuclear",0,2029
"HICC Miscellaneous","SRGENANC",0,"Nuclear",0,2030
"HICC Miscellaneous","SRGENANC",0,"Nuclear",0,2031
"HICC Miscellaneous","SRGENANC",0,"Nuclear",0,2032
"HICC Miscellaneous","SRGENANC",0,"Nuclear",0,2033
"HICC Miscellaneous","SRGENANC",0,"Nuclear",0,2034
"HICC Miscellaneous","SRGENANC",0,"Nuclear",0,2035
"HICC Miscellaneous","SRGENANC",0,"Nuclear",0,2036
"HICC Miscellaneous","SRGENANC",0,"Nuclear",0,2037
"HICC Miscellaneous","SRGENANC",0,"Nuclear",0,2038
"HICC Miscellaneous","SRGENANC",0,"Nuclear",0,2039
"HICC Miscellaneous","SRGENANC",0,"Nuclear",0,2040
"HICC Miscellaneous","SRGENANC",0,"Nuclear",0,2041
"HICC Miscellaneous","SRGENANC",0,"Nuclear",0,2042
"HICC Miscellaneous","SRGENANC",0,"Nuclear",0,2043
"HICC Miscellaneous","SRGENANC",0,"Nuclear",0,2044
"HICC Miscellaneous","SRGENANC",0,"Nuclear",0,2045
"HICC Miscellaneous","SRGENANC",0,"Nuclear",0,2046
"HICC Miscellaneous","SRGENANC",0,"Nuclear",0,2047
"HICC Miscellaneous","SRGENANC",0,"Nuclear",0,2048
"HICC Miscellaneous","SRGENANC",0,"Nuclear",0,2049
"HICC Miscellaneous","SRGENANC",0,"Nuclear",0,2050
"HICC Miscellaneous","SRGENAHY",93299,"Hydropower",0.0356847666076296,2022
"HICC Miscellaneous","SRGENAHY",93299,"Hydropower",0.0356847666076296,2023
"HICC Miscellaneous","SRGENAHY",93299,"Hydropower",0.0388194321893982,2024
"HICC Miscellaneous","SRGENAHY",93299,"Hydropower",0.0419540977711668,2025
"HICC Miscellaneous","SRGENAHY",93299,"Hydropower",0.0450887633529354,2026
"HICC Miscellaneous","SRGENAHY",93299,"Hydropower",0.048223428934704,2027
"HICC Miscellaneous","SRGENAHY",93299,"Hydropower",0.0513580945164725,2028
"HICC Miscellaneous","SRGENAHY",93299,"Hydropower",0.0544927600982411,2029
"HICC Miscellaneous","SRGENAHY",93299,"Hydropower",0.0576274256800097,2030
"HICC Miscellaneous","SRGENAHY",93299,"Hydropower",0.0607620912617783,2031
"HICC Miscellaneous","SRGENAHY",93299,"Hydropower",0.0638967568435469,2032
"HICC Miscellaneous","SRGENAHY",93299,"Hydropower",0.0670314224253155,2033
"HICC Miscellaneous","SRGENAHY",93299,"Hydropower",0.070166088007084,2034
"HICC Miscellaneous","SRGENAHY",93299,"Hydropower",0.0733007535888526,2035
"HICC Miscellaneous","SRGENAHY",93299,"Hydropower",0.0764354191706212,2036
"HICC Miscellaneous","SRGENAHY",93299,"Hydropower",0.0795700847523898,2037
"HICC Miscellaneous","SRGENAHY",93299,"Hydropower",0.0827047503341584,2038
"HICC Miscellaneous","SRGENAHY",93299,"Hydropower",0.085839415915927,2039
"HICC Miscellaneous","SRGENAHY",93299,"Hydropower",0.0889740814976956,2040
"HICC Miscellaneous","SRGENAHY",93299,"Hydropower",0.0921087470794641,2041
"HICC Miscellaneous","SRGENAHY",93299,"Hydropower",0.0952434126612327,2042
"HICC Miscellaneous","SRGENAHY",93299,"Hydropower",0.0983780782430013,2043
"HICC Miscellaneous","SRGENAHY",93299,"Hydropower",0.10151274382477,2044
"HICC Miscellaneous","SRGENAHY",93299,"Hydropower",0.104647409406538,2045
"HICC Miscellaneous","SRGENAHY",93299,"Hydropower",0.104647409406538,2046
"HICC Miscellaneous","SRGENAHY",93299,"Hydropower",0.104647409406538,2047
"HICC Miscellaneous","SRGENAHY",93299,"Hydropower",0.104647409406538,2048
"HICC Miscellaneous","SRGENAHY",93299,"Hydropower",0.104647409406538,2049
"HICC Miscellaneous","SRGENAHY",93299,"Hydropower",0.104647409406538,2050
"HICC Miscellaneous","SRGENABM",123717.352,"Wood and Other Biomass",0.0473191012919105,2022
"HICC Miscellaneous","SRGENABM",123717.352,"Wood and Other Biomass",0.0473191012919105,2023
"HICC Miscellaneous","SRGENABM",123717.352,"Wood and Other Biomass",0.051475764548558,2024
"HICC Miscellaneous","SRGENABM",123717.352,"Wood and Other Biomass",0.0556324278052054,2025
"HICC Miscellaneous","SRGENABM",123717.352,"Wood and Other Biomass",0.0597890910618528,2026
"HICC Miscellaneous","SRGENABM",123717.352,"Wood and Other Biomass",0.0639457543185002,2027
"HICC Miscellaneous","SRGENABM",123717.352,"Wood and Other Biomass",0.0681024175751477,2028
"HICC Miscellaneous","SRGENABM",123717.352,"Wood and Other Biomass",0.0722590808317951,2029
"HICC Miscellaneous","SRGENABM",123717.352,"Wood and Other Biomass",0.0764157440884426,2030
"HICC Miscellaneous","SRGENABM",123717.352,"Wood and Other Biomass",0.08057240734509,2031
"HICC Miscellaneous","SRGENABM",123717.352,"Wood and Other Biomass",0.0847290706017374,2032
"HICC Miscellaneous","SRGENABM",123717.352,"Wood and Other Biomass",0.0888857338583848,2033
"HICC Miscellaneous","SRGENABM",123717.352,"Wood and Other Biomass",0.0930423971150323,2034
"HICC Miscellaneous","SRGENABM",123717.352,"Wood and Other Biomass",0.0971990603716797,2035
"HICC Miscellaneous","SRGENABM",123717.352,"Wood and Other Biomass",0.101355723628327,2036
"HICC Miscellaneous","SRGENABM",123717.352,"Wood and Other Biomass",0.105512386884975,2037
"HICC Miscellaneous","SRGENABM",123717.352,"Wood and Other Biomass",0.109669050141622,2038
"HICC Miscellaneous","SRGENABM",123717.352,"Wood and Other Biomass",0.113825713398269,2039
"HICC Miscellaneous","SRGENABM",123717.352,"Wood and Other Biomass",0.117982376654917,2040
"HICC Miscellaneous","SRGENABM",123717.352,"Wood and Other Biomass",0.122139039911564,2041
"HICC Miscellaneous","SRGENABM",123717.352,"Wood and Other Biomass",0.126295703168212,2042
"HICC Miscellaneous","SRGENABM",123717.352,"Wood and Other Biomass",0.130452366424859,2043
"HICC Miscellaneous","SRGENABM",123717.352,"Wood and Other Biomass",0.134609029681507,2044
"HICC Miscellaneous","SRGENABM",123717.352,"Wood and Other Biomass",0.138765692938154,2045
"HICC Miscellaneous","SRGENABM",123717.352,"Wood and Other Biomass",0.138765692938154,2046
"HICC Miscellaneous","SRGENABM",123717.352,"Wood and Other Biomass",0.138765692938154,2047
"HICC Miscellaneous","SRGENABM",123717.352,"Wood and Other Biomass",0.138765692938154,2048
"HICC Miscellaneous","SRGENABM",123717.352,"Wood and Other Biomass",0.138765692938154,2049
"HICC Miscellaneous","SRGENABM",123717.352,"Wood and Other Biomass",0.138765692938154,2050
"HICC Miscellaneous","SRGENAWI",315184,"Wind",0.120550782735711,2022
"HICC Miscellaneous","SRGENAWI",315184,"Wind",0.120550782735711,2023
"HICC Miscellaneous","SRGENAWI",315184,"Wind",0.131140354293007,2024
"HICC Miscellaneous","SRGENAWI",315184,"Wind",0.141729925850303,2025
"HICC Miscellaneous","SRGENAWI",315184,"Wind",0.152319497407599,2026
"HICC Miscellaneous","SRGENAWI",315184,"Wind",0.162909068964895,2027
"HICC Miscellaneous","SRGENAWI",315184,"Wind",0.173498640522191,2028
"HICC Miscellaneous","SRGENAWI",315184,"Wind",0.184088212079487,2029
"HICC Miscellaneous","SRGENAWI",315184,"Wind",0.194677783636783,2030
"HICC Miscellaneous","SRGENAWI",315184,"Wind",0.205267355194078,2031
"HICC Miscellaneous","SRGENAWI",315184,"Wind",0.215856926751374,2032
"HICC Miscellaneous","SRGENAWI",315184,"Wind",0.22644649830867,2033
"HICC Miscellaneous","SRGENAWI",315184,"Wind",0.237036069865966,2034
"HICC Miscellaneous","SRGENAWI",315184,"Wind",0.247625641423262,2035
"HICC Miscellaneous","SRGENAWI",315184,"Wind",0.258215212980558,2036
"HICC Miscellaneous","SRGENAWI",315184,"Wind",0.268804784537854,2037
"HICC Miscellaneous","SRGENAWI",315184,"Wind",0.27939435609515,2038
"HICC Miscellaneous","SRGENAWI",315184,"Wind",0.289983927652446,2039
"HICC Miscellaneous","SRGENAWI",315184,"Wind",0.300573499209742,2040
"HICC Miscellaneous","SRGENAWI",315184,"Wind",0.311163070767037,2041
"HICC Miscellaneous","SRGENAWI",315184,"Wind",0.321752642324333,2042
"HICC Miscellaneous","SRGENAWI",315184,"Wind",0.332342213881629,2043
"HICC Miscellaneous","SRGENAWI",315184,"Wind",0.342931785438925,2044
"HICC Miscellaneous","SRGENAWI",315184,"Wind",0.353521356996221,2045
"HICC Miscellaneous","SRGENAWI",315184,"Wind",0.353521356996221,2046
"HICC Miscellaneous","SRGENAWI",315184,"Wind",0.353521356996221,2047
"HICC Miscellaneous","SRGENAWI",315184,"Wind",0.353521356996221,2048
"HICC Miscellaneous","SRGENAWI",315184,"Wind",0.353521356996221,2049
"HICC Miscellaneous","SRGENAWI",315184,"Wind",0.353521356996221,2050
"HICC Miscellaneous","SRGENASO",168009,"Solar Photovoltaic",0.0642596592994699,2022
"HICC Miscellaneous","SRGENASO",168009,"Solar Photovoltaic",0.0642596592994699,2023
"HICC Miscellaneous","SRGENASO",168009,"Solar Photovoltaic",0.0699044360894394,2024
"HICC Miscellaneous","SRGENASO",168009,"Solar Photovoltaic",0.0755492128794088,2025
"HICC Miscellaneous","SRGENASO",168009,"Solar Photovoltaic",0.0811939896693782,2026
"HICC Miscellaneous","SRGENASO",168009,"Solar Photovoltaic",0.0868387664593477,2027
"HICC Miscellaneous","SRGENASO",168009,"Solar Photovoltaic",0.0924835432493171,2028
"HICC Miscellaneous","SRGENASO",168009,"Solar Photovoltaic",0.0981283200392865,2029
"HICC Miscellaneous","SRGENASO",168009,"Solar Photovoltaic",0.103773096829256,2030
"HICC Miscellaneous","SRGENASO",168009,"Solar Photovoltaic",0.109417873619225,2031
"HICC Miscellaneous","SRGENASO",168009,"Solar Photovoltaic",0.115062650409195,2032
"HICC Miscellaneous","SRGENASO",168009,"Solar Photovoltaic",0.120707427199164,2033
"HICC Miscellaneous","SRGENASO",168009,"Solar Photovoltaic",0.126352203989134,2034
"HICC Miscellaneous","SRGENASO",168009,"Solar Photovoltaic",0.131996980779103,2035
"HICC Miscellaneous","SRGENASO",168009,"Solar Photovoltaic",0.137641757569073,2036
"HICC Miscellaneous","SRGENASO",168009,"Solar Photovoltaic",0.143286534359042,2037
"HICC Miscellaneous","SRGENASO",168009,"Solar Photovoltaic",0.148931311149011,2038
"HICC Miscellaneous","SRGENASO",168009,"Solar Photovoltaic",0.154576087938981,2039
"HICC Miscellaneous","SRGENASO",168009,"Solar Photovoltaic",0.16022086472895,2040
"HICC Miscellaneous","SRGENASO",168009,"Solar Photovoltaic",0.16586564151892,2041
"HICC Miscellaneous","SRGENASO",168009,"Solar Photovoltaic",0.171510418308889,2042
"HICC Miscellaneous","SRGENASO",168009,"Solar Photovoltaic",0.177155195098859,2043
"HICC Miscellaneous","SRGENASO",168009,"Solar Photovoltaic",0.182799971888828,2044
"HICC Miscellaneous","SRGENASO",168009,"Solar Photovoltaic",0.188444748678797,2045
"HICC Miscellaneous","SRGENASO",168009,"Solar Photovoltaic",0.188444748678797,2046
"HICC Miscellaneous","SRGENASO",168009,"Solar Photovoltaic",0.188444748678797,2047
"HICC Miscellaneous","SRGENASO",168009,"Solar Photovoltaic",0.188444748678797,2048
"HICC Miscellaneous","SRGENASO",168009,"Solar Photovoltaic",0.188444748678797,2049
"HICC Miscellaneous","SRGENASO",168009,"Solar Photovoltaic",0.188444748678797,2050
"HICC Miscellaneous","SRGENAGT",192588,"Geothermal",0.0736605733333709,2022
"HICC Miscellaneous","SRGENAGT",192588,"Geothermal",0.0736605733333709,2023
"HICC Miscellaneous","SRGENAGT",192588,"Geothermal",0.0801311568879819,2024
"HICC Miscellaneous","SRGENAGT",192588,"Geothermal",0.0866017404425928,2025
"HICC Miscellaneous","SRGENAGT",192588,"Geothermal",0.0930723239972038,2026
"HICC Miscellaneous","SRGENAGT",192588,"Geothermal",0.0995429075518148,2027
"HICC Miscellaneous","SRGENAGT",192588,"Geothermal",0.106013491106426,2028
"HICC Miscellaneous","SRGENAGT",192588,"Geothermal",0.112484074661037,2029
"HICC Miscellaneous","SRGENAGT",192588,"Geothermal",0.118954658215648,2030
"HICC Miscellaneous","SRGENAGT",192588,"Geothermal",0.125425241770259,2031
"HICC Miscellaneous","SRGENAGT",192588,"Geothermal",0.13189582532487,2032
"HICC Miscellaneous","SRGENAGT",192588,"Geothermal",0.138366408879481,2033
"HICC Miscellaneous","SRGENAGT",192588,"Geothermal",0.144836992434092,2034
"HICC Miscellaneous","SRGENAGT",192588,"Geothermal",0.151307575988702,2035
"HICC Miscellaneous","SRGENAGT",192588,"Geothermal",0.157778159543313,2036
"HICC Miscellaneous","SRGENAGT",192588,"Geothermal",0.164248743097924,2037
"HICC Miscellaneous","SRGENAGT",192588,"Geothermal",0.170719326652535,2038
"HICC Miscellaneous","SRGENAGT",192588,"Geothermal",0.177189910207146,2039
"HICC Miscellaneous","SRGENAGT",192588,"Geothermal",0.183660493761757,2040
"HICC Miscellaneous","SRGENAGT",192588,"Geothermal",0.190131077316368,2041
"HICC Miscellaneous","SRGENAGT",192588,"Geothermal",0.196601660870979,2042
"HICC Miscellaneous","SRGENAGT",192588,"Geothermal",0.20307224442559,2043
"HICC Miscellaneous","SRGENAGT",192588,"Geothermal",0.209542827980201,2044
"HICC Miscellaneous","SRGENAGT",192588,"Geothermal",0.216013411534812,2045
"HICC Miscellaneous","SRGENAGT",192588,"Geothermal",0.216013411534812,2046
"HICC Miscellaneous","SRGENAGT",192588,"Geothermal",0.216013411534812,2047
"HICC Miscellaneous","SRGENAGT",192588,"Geothermal",0.216013411534812,2048
"HICC Miscellaneous","SRGENAGT",192588,"Geothermal",0.216013411534812,2049
"HICC Miscellaneous","SRGENAGT",192588,"Geothermal",0.216013411534812,2050
"HICC Miscellaneous","SRGENAOF",0,"Petroleum",0,2022
"HICC Miscellaneous","SRGENAOF",0,"Petroleum",0,2023
"HICC Miscellaneous","SRGENAOF",0,"Petroleum",0,2024
"HICC Miscellaneous","SRGENAOF",0,"Petroleum",0,2025
"HICC Miscellaneous","SRGENAOF",0,"Petroleum",0,2026
"HICC Miscellaneous","SRGENAOF",0,"Petroleum",0,2027
"HICC Miscellaneous","SRGENAOF",0,"Petroleum",0,2028
"HICC Miscellaneous","SRGENAOF",0,"Petroleum",0,2029
"HICC Miscellaneous","SRGENAOF",0,"Petroleum",0,2030
"HICC Miscellaneous","SRGENAOF",0,"Petroleum",0,2031
"HICC Miscellaneous","SRGENAOF",0,"Petroleum",0,2032
"HICC Miscellaneous","SRGENAOF",0,"Petroleum",0,2033
"HICC Miscellaneous","SRGENAOF",0,"Petroleum",0,2034
"HICC Miscellaneous","SRGENAOF",0,"Petroleum",0,2035
"HICC Miscellaneous","SRGENAOF",0,"Petroleum",0,2036
"HICC Miscellaneous","SRGENAOF",0,"Petroleum",0,2037
"HICC Miscellaneous","SRGENAOF",0,"Petroleum",0,2038
"HICC Miscellaneous","SRGENAOF",0,"Petroleum",0,2039
"HICC Miscellaneous","SRGENAOF",0,"Petroleum",0,2040
"HICC Miscellaneous","SRGENAOF",0,"Petroleum",0,2041
"HICC Miscellaneous","SRGENAOF",0,"Petroleum",0,2042
"HICC Miscellaneous","SRGENAOF",0,"Petroleum",0,2043
"HICC Miscellaneous","SRGENAOF",0,"Petroleum",0,2044
"HICC Miscellaneous","SRGENAOF",0,"Petroleum",0,2045
"HICC Miscellaneous","SRGENAOF",0,"Petroleum",0,2046
"HICC Miscellaneous","SRGENAOF",0,"Petroleum",0,2047
"HICC Miscellaneous","SRGENAOF",0,"Petroleum",0,2048
"HICC Miscellaneous","SRGENAOF",0,"Petroleum",0,2049
"HICC Miscellaneous","SRGENAOF",0,"Petroleum",0,2050
"HICC Oahu","SRGENACL",0,"Coal",0,2022
"HICC Oahu","SRGENACL",0,"Coal",0,2023
"HICC Oahu","SRGENACL",0,"Coal",0,2024
"HICC Oahu","SRGENACL",0,"Coal",0,2025
"HICC Oahu","SRGENACL",0,"Coal",0,2026
"HICC Oahu","SRGENACL",0,"Coal",0,2027
"HICC Oahu","SRGENACL",0,"Coal",0,2028
"HICC Oahu","SRGENACL",0,"Coal",0,2029
"HICC Oahu","SRGENACL",0,"Coal",0,2030
"HICC Oahu","SRGENACL",0,"Coal",0,2031
"HICC Oahu","SRGENACL",0,"Coal",0,2032
"HICC Oahu","SRGENACL",0,"Coal",0,2033
"HICC Oahu","SRGENACL",0,"Coal",0,2034
"HICC Oahu","SRGENACL",0,"Coal",0,2035
"HICC Oahu","SRGENACL",0,"Coal",0,2036
"HICC Oahu","SRGENACL",0,"Coal",0,2037
"HICC Oahu","SRGENACL",0,"Coal",0,2038
"HICC Oahu","SRGENACL",0,"Coal",0,2039
"HICC Oahu","SRGENACL",0,"Coal",0,2040
"HICC Oahu","SRGENACL",0,"Coal",0,2041
"HICC Oahu","SRGENACL",0,"Coal",0,2042
"HICC Oahu","SRGENACL",0,"Coal",0,2043
"HICC Oahu","SRGENACL",0,"Coal",0,2044
"HICC Oahu","SRGENACL",0,"Coal",0,2045
"HICC Oahu","SRGENACL",0,"Coal",0,2046
"HICC Oahu","SRGENACL",0,"Coal",0,2047
"HICC Oahu","SRGENACL",0,"Coal",0,2048
"HICC Oahu","SRGENACL",0,"Coal",0,2049
"HICC Oahu","SRGENACL",0,"Coal",0,2050
"HICC Oahu","SRGENAOL",5437720.778,"Petroleum",0.830462428342589,2022
"HICC Oahu","SRGENAOL",5437720.778,"Petroleum",0.830462428342589,2023
"HICC Oahu","SRGENAOL",5437720.778,"Petroleum",0.792714136145199,2024
"HICC Oahu","SRGENAOL",5437720.778,"Petroleum",0.754965843947808,2025
"HICC Oahu","SRGENAOL",5437720.778,"Petroleum",0.717217551750418,2026
"HICC Oahu","SRGENAOL",5437720.778,"Petroleum",0.679469259553027,2027
"HICC Oahu","SRGENAOL",5437720.778,"Petroleum",0.641720967355637,2028
"HICC Oahu","SRGENAOL",5437720.778,"Petroleum",0.603972675158247,2029
"HICC Oahu","SRGENAOL",5437720.778,"Petroleum",0.566224382960856,2030
"HICC Oahu","SRGENAOL",5437720.778,"Petroleum",0.528476090763466,2031
"HICC Oahu","SRGENAOL",5437720.778,"Petroleum",0.490727798566075,2032
"HICC Oahu","SRGENAOL",5437720.778,"Petroleum",0.452979506368685,2033
"HICC Oahu","SRGENAOL",5437720.778,"Petroleum",0.415231214171294,2034
"HICC Oahu","SRGENAOL",5437720.778,"Petroleum",0.377482921973904,2035
"HICC Oahu","SRGENAOL",5437720.778,"Petroleum",0.339734629776514,2036
"HICC Oahu","SRGENAOL",5437720.778,"Petroleum",0.301986337579123,2037
"HICC Oahu","SRGENAOL",5437720.778,"Petroleum",0.264238045381733,2038
"HICC Oahu","SRGENAOL",5437720.778,"Petroleum",0.226489753184342,2039
"HICC Oahu","SRGENAOL",5437720.778,"Petroleum",0.188741460986952,2040
"HICC Oahu","SRGENAOL",5437720.778,"Petroleum",0.150993168789562,2041
"HICC Oahu","SRGENAOL",5437720.778,"Petroleum",0.113244876592171,2042
"HICC Oahu","SRGENAOL",5437720.778,"Petroleum",0.0754965843947808,2043
"HICC Oahu","SRGENAOL",5437720.778,"Petroleum",0.0377482921973903,2044
"HICC Oahu","SRGENAOL",5437720.778,"Petroleum",0,2045
"HICC Oahu","SRGENAOL",5437720.778,"Petroleum",0,2046
"HICC Oahu","SRGENAOL",5437720.778,"Petroleum",0,2047
"HICC Oahu","SRGENAOL",5437720.778,"Petroleum",0,2048
"HICC Oahu","SRGENAOL",5437720.778,"Petroleum",0,2049
"HICC Oahu","SRGENAOL",5437720.778,"Petroleum",0,2050
"HICC Oahu","SRGENAGS",0,"Natural Gas Conventional",0,2022
"HICC Oahu","SRGENAGS",0,"Natural Gas Conventional",0,2023
"HICC Oahu","SRGENAGS",0,"Natural Gas Conventional",0,2024
"HICC Oahu","SRGENAGS",0,"Natural Gas Conventional",0,2025
"HICC Oahu","SRGENAGS",0,"Natural Gas Conventional",0,2026
"HICC Oahu","SRGENAGS",0,"Natural Gas Conventional",0,2027
"HICC Oahu","SRGENAGS",0,"Natural Gas Conventional",0,2028
"HICC Oahu","SRGENAGS",0,"Natural Gas Conventional",0,2029
"HICC Oahu","SRGENAGS",0,"Natural Gas Conventional",0,2030
"HICC Oahu","SRGENAGS",0,"Natural Gas Conventional",0,2031
"HICC Oahu","SRGENAGS",0,"Natural Gas Conventional",0,2032
"HICC Oahu","SRGENAGS",0,"Natural Gas Conventional",0,2033
"HICC Oahu","SRGENAGS",0,"Natural Gas Conventional",0,2034
"HICC Oahu","SRGENAGS",0,"Natural Gas Conventional",0,2035
"HICC Oahu","SRGENAGS",0,"Natural Gas Conventional",0,2036
"HICC Oahu","SRGENAGS",0,"Natural Gas Conventional",0,2037
