"Scenario","Year","age","modelYear","vehSize","EV"
"Momentum-Reference",2042,3,2039,"Light Truck",31750.7344359985
"Momentum-Reference",2042,4,2038,"Car",21516.7427282803
"Momentum-Reference",2042,4,2038,"Light Truck",39505.2572717197
"Momentum-Reference",2042,5,2037,"Car",25600.8933532837
"Momentum-Reference",2042,5,2037,"Light Truck",46469.1066467163
"Momentum-Reference",2042,6,2036,"Car",30147.2070511087
"Momentum-Reference",2042,6,2036,"Light Truck",54506.7929488914
"Momentum-Reference",2042,7,2035,"Car",36296.9574177205
"Momentum-Reference",2042,7,2035,"Light Truck",66036.0425822796
"Momentum-Reference",2042,8,2034,"Car",44809.99955673
"Momentum-Reference",2042,8,2034,"Light Truck",82056.0004432701
"Momentum-Reference",2042,9,2033,"Car",57417.9125649579
"Momentum-Reference",2042,9,2033,"Light Truck",107817.087435042
"Momentum-Reference",2042,10,2032,"Car",73360.0291293701
"Momentum-Reference",2042,10,2032,"Light Truck",132861.97087063
"Momentum-Reference",2042,11,2031,"Car",239406.152213473
"Momentum-Reference",2042,11,2031,"Light Truck",426148.847786527
"Momentum-Reference",2042,12,2030,"Car",283643.807010868
"Momentum-Reference",2042,12,2030,"Light Truck",496967.192989132
"Momentum-Reference",2042,13,2029,"Car",297951.593720175
"Momentum-Reference",2042,13,2029,"Light Truck",537623.406279825
"Momentum-Reference",2042,14,2028,"Car",288179.313161484
"Momentum-Reference",2042,14,2028,"Light Truck",508493.686838516
"Momentum-Reference",2042,15,2027,"Car",234549.711097541
"Momentum-Reference",2042,15,2027,"Light Truck",404964.288902459
"Momentum-Reference",2042,16,2026,"Car",171852.323697851
"Momentum-Reference",2042,16,2026,"Light Truck",281230.676302149
"Momentum-Reference",2042,17,2025,"Car",97946.5987020216
"Momentum-Reference",2042,17,2025,"Light Truck",148696.401297978
"Momentum-Reference",2042,18,2024,"Car",44312.0182706048
"Momentum-Reference",2042,18,2024,"Light Truck",71715.9817293951
"Momentum-Reference",2042,19,2023,"Car",18506.8558489922
"Momentum-Reference",2042,19,2023,"Light Truck",29058.1441510078
"Momentum-Reference",2042,20,2022,"Car",7490.53628727984
"Momentum-Reference",2042,20,2022,"Light Truck",11039.4637127202
"Momentum-Reference",2042,21,2021,"Car",2830.35022691566
"Momentum-Reference",2042,21,2021,"Light Truck",4198.64977308434
"Momentum-Reference",2042,22,2020,"Car",657.420106892083
"Momentum-Reference",2042,22,2020,"Light Truck",978.579893107916
"Momentum-Reference",2042,23,2019,"Car",204.964752654567
"Momentum-Reference",2042,23,2019,"Light Truck",301.035247345433
"Momentum-Reference",2042,24,2018,"Car",90.8664820239745
"Momentum-Reference",2042,24,2018,"Light Truck",132.133517976025
"Momentum-Reference",2042,25,2017,"Car",38.6132691024077
"Momentum-Reference",2042,25,2017,"Light Truck",55.3867308975923
"Momentum-Reference",2042,26,2016,"Car",12.0316483930941
"Momentum-Reference",2042,26,2016,"Light Truck",16.9683516069058
"Momentum-Reference",2042,27,2015,NA,0
"Momentum-Reference",2043,0,2043,"Car",8022.89818957416
"Momentum-Reference",2043,0,2043,"Light Truck",14958.1018104259
"Momentum-Reference",2043,1,2042,"Car",11225.8190317624
"Momentum-Reference",2043,1,2042,"Light Truck",20942.1809682376
"Momentum-Reference",2043,2,2041,"Car",14936.0644515669
"Momentum-Reference",2043,2,2041,"Light Truck",27909.9355484331
"Momentum-Reference",2043,3,2040,"Car",19768.6524440303
"Momentum-Reference",2043,3,2040,"Light Truck",36403.3475559697
"Momentum-Reference",2043,4,2039,"Car",24101.1443479328
"Momentum-Reference",2043,4,2039,"Light Truck",44307.8556520672
"Momentum-Reference",2043,5,2038,"Car",29194.8276419332
"Momentum-Reference",2043,5,2038,"Light Truck",53567.1723580669
"Momentum-Reference",2043,6,2037,"Car",34309.0270858551
"Momentum-Reference",2043,6,2037,"Light Truck",62250.972914145
"Momentum-Reference",2043,7,2036,"Car",40629.4288530971
"Momentum-Reference",2043,7,2036,"Light Truck",73462.571146903
"Momentum-Reference",2043,8,2035,"Car",49819.2869569324
"Momentum-Reference",2043,8,2035,"Light Truck",90675.7130430677
"Momentum-Reference",2043,9,2034,"Car",62551.955835863
"Momentum-Reference",2043,9,2034,"Light Truck",114734.044164137
"Momentum-Reference",2043,10,2033,"Car",80334.8981701853
"Momentum-Reference",2043,10,2033,"Light Truck",151113.101829815
"Momentum-Reference",2043,11,2032,"Car",263515.993355086
"Momentum-Reference",2043,11,2032,"Light Truck",477758.006644914
"Momentum-Reference",2043,12,2031,"Car",320357.729260482
"Momentum-Reference",2043,12,2031,"Light Truck",570365.270739518
"Momentum-Reference",2043,13,2030,"Car",349914.961648775
"Momentum-Reference",2043,13,2030,"Light Truck",613168.038351225
"Momentum-Reference",2043,14,2029,"Car",333186.421932368
"Momentum-Reference",2043,14,2029,"Light Truck",601252.578067632
"Momentum-Reference",2043,15,2028,"Car",285315.370971894
"Momentum-Reference",2043,15,2028,"Light Truck",503460.629028106
"Momentum-Reference",2043,16,2027,"Car",202041.553341452
"Momentum-Reference",2043,16,2027,"Light Truck",348844.446658548
"Momentum-Reference",2043,17,2026,"Car",128172.386629042
"Momentum-Reference",2043,17,2026,"Light Truck",209754.613370959
"Momentum-Reference",2043,18,2025,"Car",63814.3614337197
"Momentum-Reference",2043,18,2025,"Light Truck",96883.6385662802
"Momentum-Reference",2043,19,2024,"Car",25776.7448393884
"Momentum-Reference",2043,19,2024,"Light Truck",41722.2551606116
"Momentum-Reference",2043,20,2023,"Car",9910.91840459608
"Momentum-Reference",2043,20,2023,"Light Truck",15573.0815954039
"Momentum-Reference",2043,21,2022,"Car",3799.03184176233
"Momentum-Reference",2043,21,2022,"Light Truck",5598.96815823767
"Momentum-Reference",2043,22,2021,"Car",1432.69115199401
"Momentum-Reference",2043,22,2021,"Light Truck",2125.30884800598
"Momentum-Reference",2043,23,2020,"Car",327.102669321611
"Momentum-Reference",2043,23,2020,"Light Truck",486.897330678388
"Momentum-Reference",2043,24,2019,"Car",101.267170283877
"Momentum-Reference",2043,24,2019,"Light Truck",148.732829716123
"Momentum-Reference",2043,25,2018,"Car",44.0070854645258
"Momentum-Reference",2043,25,2018,"Light Truck",63.9929145354742
"Momentum-Reference",2043,26,2017,"Car",19.3066345512039
"Momentum-Reference",2043,26,2017,"Light Truck",27.6933654487961
"Momentum-Reference",2043,27,2016,"Car",4.14884427348074
"Momentum-Reference",2043,27,2016,"Light Truck",5.85115572651926
"Momentum-Reference",2043,28,2015,NA,0
"Momentum-Reference",2044,0,2044,"Car",8190.25026102922
"Momentum-Reference",2044,0,2044,"Light Truck",15871.7497389708
"Momentum-Reference",2044,1,2043,"Car",12029.34108489
"Momentum-Reference",2044,1,2043,"Light Truck",22426.65891511
"Momentum-Reference",2044,2,2042,"Car",16482.1472000689
"Momentum-Reference",2044,2,2042,"Light Truck",30742.8527999311
"Momentum-Reference",2044,3,2041,"Car",21385.4669616261
"Momentum-Reference",2044,3,2041,"Light Truck",39943.533038374
"Momentum-Reference",2044,4,2040,"Car",27372.1534609237
"Momentum-Reference",2044,4,2040,"Light Truck",50373.8465390764
"Momentum-Reference",2044,5,2039,"Car",32473.1484710997
"Momentum-Reference",2044,5,2039,"Light Truck",59652.8515289003
"Momentum-Reference",2044,6,2038,"Car",38458.4121114067
"Momentum-Reference",2044,6,2038,"Light Truck",70505.5878885934
"Momentum-Reference",2044,7,2037,"Car",45192.7778342413
"Momentum-Reference",2044,7,2037,"Light Truck",81954.2221657588
"Momentum-Reference",2044,8,2036,"Car",54486.9162481247
"Momentum-Reference",2044,8,2036,"Light Truck",98509.0837518754
"Momentum-Reference",2044,9,2035,"Car",68317.114761761
"Momentum-Reference",2044,9,2035,"Light Truck",124372.885238239
"Momentum-Reference",2044,10,2034,"Car",86592.1701548822
"Momentum-Reference",2044,10,2034,"Light Truck",158994.829845118
"Momentum-Reference",2044,11,2033,"Car",274406.015248595
"Momentum-Reference",2044,11,2033,"Light Truck",516878.984751405
"Momentum-Reference",2044,12,2032,"Car",352058.475115756
"Momentum-Reference",2044,12,2032,"Light Truck",638450.524884244
"Momentum-Reference",2044,13,2031,"Car",394926.701964907
"Momentum-Reference",2044,13,2031,"Light Truck",703221.298035093
"Momentum-Reference",2044,14,2030,"Car",391192.162821244
"Momentum-Reference",2044,14,2030,"Light Truck",685548.837178756
"Momentum-Reference",2044,15,2029,"Car",329766.155818241
"Momentum-Reference",2044,15,2029,"Light Truck",595103.844181759
"Momentum-Reference",2044,16,2028,"Car",245791.425891072
"Momentum-Reference",2044,16,2028,"Light Truck",433722.574108927
"Momentum-Reference",2044,17,2027,"Car",150618.890467915
"Momentum-Reference",2044,17,2027,"Light Truck",260058.109532085
"Momentum-Reference",2044,18,2026,"Car",83477.0965738924
"Momentum-Reference",2044,18,2026,"Light Truck",136612.903426108
"Momentum-Reference",2044,19,2025,"Car",37103.600430456
"Momentum-Reference",2044,19,2025,"Light Truck",56334.399569544
"Momentum-Reference",2044,20,2024,"Car",13792.1498446098
"Momentum-Reference",2044,20,2024,"Light Truck",22326.8501553902
"Momentum-Reference",2044,21,2023,"Car",5049.15612943456
"Momentum-Reference",2044,21,2023,"Light Truck",7937.84387056544
"Momentum-Reference",2044,22,2022,"Car",1888.19724759224
"Momentum-Reference",2044,22,2022,"Light Truck",2782.80275240776
"Momentum-Reference",2044,23,2021,"Car",731.244275441577
"Momentum-Reference",2044,23,2021,"Light Truck",1084.75572455842
"Momentum-Reference",2044,24,2020,"Car",163.149488629698
"Momentum-Reference",2044,24,2020,"Light Truck",242.850511370302
"Momentum-Reference",2044,25,2019,"Car",49.0133104173964
"Momentum-Reference",2044,25,2019,"Light Truck",71.9866895826037
"Momentum-Reference",2044,26,2018,"Car",20.3736506780212
"Momentum-Reference",2044,26,2018,"Light Truck",29.6263493219788
"Momentum-Reference",2044,27,2017,"Car",8.21558917072505
"Momentum-Reference",2044,27,2017,"Light Truck",11.784410829275
"Momentum-Reference",2044,29,2015,NA,0
"Momentum-Reference",2045,0,2045,"Car",8350.79431696623
"Momentum-Reference",2045,0,2045,"Light Truck",15990.2056830338
"Momentum-Reference",2045,1,2044,"Car",12270.2082614308
"Momentum-Reference",2045,1,2044,"Light Truck",23778.7917385692
"Momentum-Reference",2045,2,2043,"Car",17633.317855902
"Momentum-Reference",2045,2,2043,"Light Truck",32870.682144098
"Momentum-Reference",2045,3,2042,"Car",23508.3952725702
"Momentum-Reference",2045,3,2042,"Light Truck",43839.6047274299
"Momentum-Reference",2045,4,2041,"Car",29522.9905502511
"Momentum-Reference",2045,4,2041,"Light Truck",55110.0094497489
"Momentum-Reference",2045,5,2040,"Car",36477.8214522899
"Momentum-Reference",2045,5,2040,"Light Truck",67077.1785477102
"Momentum-Reference",2045,6,2039,"Car",42352.6239618563
"Momentum-Reference",2045,6,2039,"Light Truck",77727.3760381438
"Momentum-Reference",2045,7,2038,"Car",49686.1228962997
"Momentum-Reference",2045,7,2038,"Light Truck",91000.8771037004
"Momentum-Reference",2045,8,2037,"Car",59235.7057910087
"Momentum-Reference",2045,8,2037,"Light Truck",107351.294208991
"Momentum-Reference",2045,9,2036,"Car",73208.8681652592
"Momentum-Reference",2045,9,2036,"Light Truck",132330.131834741
"Momentum-Reference",2045,10,2035,"Car",93286.7379827535
"Momentum-Reference",2045,10,2035,"Light Truck",169843.262017247
"Momentum-Reference",2045,11,2034,"Car",292091.295379601
"Momentum-Reference",2045,11,2034,"Light Truck",536627.704620399
"Momentum-Reference",2045,12,2033,"Car",365897.373197638
"Momentum-Reference",2045,12,2033,"Light Truck",689373.626802362
"Momentum-Reference",2045,13,2032,"Car",433602.031507927
"Momentum-Reference",2045,13,2032,"Light Truck",786441.968492073
"Momentum-Reference",2045,14,2031,"Car",441314.886197708
"Momentum-Reference",2045,14,2031,"Light Truck",785876.113802293
"Momentum-Reference",2045,15,2030,"Car",387123.478665035
"Momentum-Reference",2045,15,2030,"Light Truck",678440.521334965
"Momentum-Reference",2045,16,2029,"Car",283993.55999436
"Momentum-Reference",2045,16,2029,"Light Truck",512507.44000564
"Momentum-Reference",2045,17,2028,"Car",183263.371424776
"Momentum-Reference",2045,17,2028,"Light Truck",323383.628575224
"Momentum-Reference",2045,18,2027,"Car",98025.0616955111
"Momentum-Reference",2045,18,2027,"Light Truck",169246.938304489
"Momentum-Reference",2045,19,2026,"Car",48515.5657471989
"Momentum-Reference",2045,19,2026,"Light Truck",79398.4342528012
"Momentum-Reference",2045,20,2025,"Car",19844.6561648292
"Momentum-Reference",2045,20,2025,"Light Truck",30132.3438351708
"Momentum-Reference",2045,21,2024,"Car",7021.25352073138
"Momentum-Reference",2045,21,2024,"Light Truck",11367.7464792686
"Momentum-Reference",2045,22,2023,"Car",2525.58555855746
"Momentum-Reference",2045,22,2023,"Light Truck",3969.41444144254
"Momentum-Reference",2045,23,2022,"Car",940.258359644518
"Momentum-Reference",2045,23,2022,"Light Truck",1385.74164035548
"Momentum-Reference",2045,24,2021,"Car",379.31283450769
"Momentum-Reference",2045,24,2021,"Light Truck",562.68716549231
"Momentum-Reference",2045,25,2020,"Car",79.1636681282032
"Momentum-Reference",2045,25,2020,"Light Truck",117.836331871797
"Momentum-Reference",2045,26,2019,"Car",23.4939835058594
"Momentum-Reference",2045,26,2019,"Light Truck",34.5060164941406
"Momentum-Reference",2045,27,2018,"Car",7.74198725764805
"Momentum-Reference",2045,27,2018,"Light Truck",11.2580127423519
"Momentum-Reference",2045,28,2017,"Car",1.23233837560876
"Momentum-Reference",2045,28,2017,"Light Truck",1.76766162439124
"Momentum-Reference",2046,0,2046,"Car",8358.92478406027
"Momentum-Reference",2046,0,2046,"Light Truck",16186.0752159397
"Momentum-Reference",2046,1,2045,"Car",12515.824370077
"Momentum-Reference",2046,1,2045,"Light Truck",23965.1756299231
"Momentum-Reference",2046,2,2044,"Car",17965.8267410143
"Momentum-Reference",2046,2,2044,"Light Truck",34816.1732589858
"Momentum-Reference",2046,3,2043,"Car",25091.4425792076
"Momentum-Reference",2046,3,2043,"Light Truck",46767.5574207925
"Momentum-Reference",2046,4,2042,"Car",32280.0737914722
"Momentum-Reference",2046,4,2042,"Light Truck",60179.9262085278
"Momentum-Reference",2046,5,2041,"Car",39161.8090562719
"Momentum-Reference",2046,5,2041,"Light Truck",73049.1909437282
"Momentum-Reference",2046,6,2040,"Car",46938.5911199288
"Momentum-Reference",2046,6,2040,"Light Truck",86228.4088800713
"Momentum-Reference",2046,7,2039,"Car",54018.5375016769
"Momentum-Reference",2046,7,2039,"Light Truck",99029.4624983232
"Momentum-Reference",2046,8,2038,"Car",63840.3030105929
"Momentum-Reference",2046,8,2038,"Light Truck",116804.696989407
"Momentum-Reference",2046,9,2037,"Car",77980.7615654634
"Momentum-Reference",2046,9,2037,"Light Truck",141230.238434537
"Momentum-Reference",2046,10,2036,"Car",98387.2911753719
"Momentum-Reference",2046,10,2036,"Light Truck",177795.708824628
"Momentum-Reference",2046,11,2035,"Car",304257.491287591
"Momentum-Reference",2046,11,2035,"Light Truck",553840.508712409
"Momentum-Reference",2046,12,2034,"Car",388777.72395392
"Momentum-Reference",2046,12,2034,"Light Truck",714352.276046081
"Momentum-Reference",2046,13,2033,"Car",450095.792458556
"Momentum-Reference",2046,13,2033,"Light Truck",848108.207541444
"Momentum-Reference",2046,14,2032,"Car",484264.046768336
"Momentum-Reference",2046,14,2032,"Light Truck",878395.953231664
"Momentum-Reference",2046,15,2031,"Car",436594.067976183
"Momentum-Reference",2046,15,2031,"Light Truck",777495.932023817
"Momentum-Reference",2046,16,2030,"Car",333374.83400643
"Momentum-Reference",2046,16,2030,"Light Truck",584248.16599357
"Momentum-Reference",2046,17,2029,"Car",211665.774570933
"Momentum-Reference",2046,17,2029,"Light Truck",381979.225429067
"Momentum-Reference",2046,18,2028,"Car",119308.167315182
"Momentum-Reference",2046,18,2028,"Light Truck",210524.832684817
"Momentum-Reference",2046,19,2027,"Car",56901.3902349394
"Momentum-Reference",2046,19,2027,"Light Truck",98241.6097650607
"Momentum-Reference",2046,20,2026,"Car",25937.0670323013
"Momentum-Reference",2046,20,2026,"Light Truck",42446.9329676988
"Momentum-Reference",2046,21,2025,"Car",10100.4502343662
"Momentum-Reference",2046,21,2025,"Light Truck",15336.5497656338
"Momentum-Reference",2046,22,2024,"Car",3511.02861782452
"Momentum-Reference",2046,22,2024,"Light Truck",5685.97138217548
"Momentum-Reference",2046,23,2023,"Car",1269.84523615997
"Momentum-Reference",2046,23,2023,"Light Truck",1989.15476384003
"Momentum-Reference",2046,24,2022,"Car",474.171563139733
"Momentum-Reference",2046,24,2022,"Light Truck",698.828436860267
"Momentum-Reference",2046,25,2021,"Car",196.904433199852
"Momentum-Reference",2046,25,2021,"Light Truck",292.095566800148
"Momentum-Reference",2046,26,2020,"Car",37.3716808930096
"Momentum-Reference",2046,26,2020,"Light Truck",55.6283191069903
"Momentum-Reference",2046,27,2019,"Car",8.50644230384565
"Momentum-Reference",2046,27,2019,"Light Truck",12.4935576961544
"Momentum-Reference",2046,28,2018,"Car",1.62989205424169
"Momentum-Reference",2046,28,2018,"Light Truck",2.3701079457583
"Momentum-Reference",2047,0,2047,"Car",8371.60829662781
"Momentum-Reference",2047,0,2047,"Light Truck",16028.3917033722
"Momentum-Reference",2047,1,2046,"Car",12532.2515231833
"Momentum-Reference",2047,1,2046,"Light Truck",24267.7484768167
"Momentum-Reference",2047,2,2045,"Car",18335.9537019348
"Momentum-Reference",2047,2,2045,"Light Truck",35111.0462980653
"Momentum-Reference",2047,3,2044,"Car",25523.0298808978
"Momentum-Reference",2047,3,2044,"Light Truck",49460.9701191022
"Momentum-Reference",2047,4,2043,"Car",34338.0784172955
"Momentum-Reference",2047,4,2043,"Light Truck",63992.9215827046
"Momentum-Reference",2047,5,2042,"Car",42510.359258674
"Momentum-Reference",2047,5,2042,"Light Truck",79225.6407413261
"Momentum-Reference",2047,6,2041,"Car",50046.011495501
"Momentum-Reference",2047,6,2041,"Light Truck",93271.9885044991
"Momentum-Reference",2047,7,2040,"Car",58945.7974181314
"Momentum-Reference",2047,7,2040,"Light Truck",108169.202581869
"Momentum-Reference",2047,8,2039,"Car",68391.8921452806
"Momentum-Reference",2047,8,2039,"Light Truck",125237.10785472
"Momentum-Reference",2047,9,2038,"Car",82516.2181765252
"Momentum-Reference",2047,9,2038,"Light Truck",150827.781823475
"Momentum-Reference",2047,10,2037,"Car",103120.847148036
"Momentum-Reference",2047,10,2037,"Light Truck",186652.152851964
"Momentum-Reference",2047,11,2036,"Car",313629.830092912
"Momentum-Reference",2047,11,2036,"Light Truck",566483.169907089
"Momentum-Reference",2047,12,2035,"Car",403961.121599306
"Momentum-Reference",2047,12,2035,"Light Truck",735327.878400695
"Momentum-Reference",2047,13,2034,"Car",477661.698966214
"Momentum-Reference",2047,13,2034,"Light Truck",877720.301033786
"Momentum-Reference",2047,14,2033,"Car",502318.074823131
"Momentum-Reference",2047,14,2033,"Light Truck",946568.925176869
"Momentum-Reference",2047,15,2032,"Car",478924.847150438
"Momentum-Reference",2047,15,2032,"Light Truck",868745.152849561
"Momentum-Reference",2047,16,2031,"Car",375892.809402782
"Momentum-Reference",2047,16,2031,"Light Truck",669408.190597219
"Momentum-Reference",2047,17,2030,"Car",248478.336588593
"Momentum-Reference",2047,17,2030,"Light Truck",435459.663411407
"Momentum-Reference",2047,18,2029,"Car",137720.305997643
"Momentum-Reference",2047,18,2029,"Light Truck",248530.694002357
"Momentum-Reference",2047,19,2028,"Car",69301.2295301617
"Momentum-Reference",2047,19,2028,"Light Truck",122275.770469838
"Momentum-Reference",2047,20,2027,"Car",30358.4802086514
"Momentum-Reference",2047,20,2027,"Light Truck",52409.5197913486
"Momentum-Reference",2047,21,2026,"Car",13199.1855845328
"Momentum-Reference",2047,21,2026,"Light Truck",21601.8144154672
"Momentum-Reference",2047,22,2025,"Car",5053.37586279543
"Momentum-Reference",2047,22,2025,"Light Truck",7674.62413720457
"Momentum-Reference",2047,23,2024,"Car",1766.16353157134
"Momentum-Reference",2047,23,2024,"Light Truck",2855.83646842866
"Momentum-Reference",2047,24,2023,"Car",648.423035538368
"Momentum-Reference",2047,24,2023,"Light Truck",1010.57696446163
"Momentum-Reference",2047,25,2022,"Car",240.117569057972
"Momentum-Reference",2047,25,2022,"Light Truck",353.882430942028
"Momentum-Reference",2047,26,2021,"Car",100.264220586428
"Momentum-Reference",2047,26,2021,"Light Truck",148.735779413572
"Momentum-Reference",2047,27,2020,"Car",17.2793793376281
"Momentum-Reference",2047,27,2020,"Light Truck",25.7206206623719
"Momentum-Reference",2047,28,2019,"Car",3.24054944908406
"Momentum-Reference",2047,28,2019,"Light Truck",4.75945055091594
"Momentum-Reference",2048,0,2048,"Car",8332.90844076111
"Momentum-Reference",2048,0,2048,"Light Truck",15957.0915592389
"Momentum-Reference",2048,1,2047,"Car",12561.0484805118
"Momentum-Reference",2048,1,2047,"Light Truck",24050.9515194882
"Momentum-Reference",2048,2,2046,"Car",18367.6183586188
"Momentum-Reference",2048,2,2046,"Light Truck",35570.3816413812
"Momentum-Reference",2048,3,2045,"Car",26067.9955193079
"Momentum-Reference",2048,3,2045,"Light Truck",49921.0044806922
"Momentum-Reference",2048,4,2044,"Car",34850.8149004033
"Momentum-Reference",2048,4,2044,"Light Truck",67537.1850995968
"Momentum-Reference",2048,5,2043,"Car",45014.2623266017
"Momentum-Reference",2048,5,2043,"Light Truck",83873.7376733984
"Momentum-Reference",2048,6,2042,"Car",53828.9413881405
"Momentum-Reference",2048,6,2042,"Light Truck",100279.05861186
"Momentum-Reference",2048,7,2041,"Car",62267.3395415149
"Momentum-Reference",2048,7,2041,"Light Truck",115945.660458485
"Momentum-Reference",2048,8,2040,"Car",73417.8481274945
"Momentum-Reference",2048,8,2040,"Light Truck",134580.151872506
"Momentum-Reference",2048,9,2039,"Car",87114.198432917
"Momentum-Reference",2048,9,2039,"Light Truck",159355.801567083
"Momentum-Reference",2048,10,2038,"Car",107503.330579344
"Momentum-Reference",2048,10,2038,"Light Truck",196343.669420656
"Momentum-Reference",2048,11,2037,"Car",321578.857614682
"Momentum-Reference",2048,11,2037,"Light Truck",581580.142385319
"Momentum-Reference",2048,12,2036,"Car",415251.782292386
"Momentum-Reference",2048,12,2036,"Light Truck",749991.217707615
"Momentum-Reference",2048,13,2035,"Car",495519.164432257
"Momentum-Reference",2048,13,2035,"Light Truck",901973.835567744
"Momentum-Reference",2048,14,2034,"Car",532715.105554044
"Momentum-Reference",2048,14,2034,"Light Truck",978910.894445957
"Momentum-Reference",2048,15,2033,"Car",496562.892577519
"Momentum-Reference",2048,15,2033,"Light Truck",935754.107422481
"Momentum-Reference",2048,16,2032,"Car",412253.535438909
"Momentum-Reference",2048,16,2032,"Light Truck",747817.46456109
"Momentum-Reference",2048,17,2031,"Car",280110.928518554
"Momentum-Reference",2048,17,2031,"Light Truck",498837.071481446
"Momentum-Reference",2048,18,2030,"Car",161694.700127875
"Momentum-Reference",2048,18,2030,"Light Truck",283356.299872125
"Momentum-Reference",2048,19,2029,"Car",79918.950025782
"Momentum-Reference",2048,19,2029,"Light Truck",144215.049974218
"Momentum-Reference",2048,20,2028,"Car",37020.647463254
"Momentum-Reference",2048,20,2028,"Light Truck",65316.3525367459
"Momentum-Reference",2048,21,2027,"Car",15396.7088473086
"Momentum-Reference",2048,21,2027,"Light Truck",26578.2911526914
"Momentum-Reference",2048,22,2026,"Car",6606.64945519766
"Momentum-Reference",2048,22,2026,"Light Truck",10815.3505448023
"Momentum-Reference",2048,23,2025,"Car",2546.64265360927
"Momentum-Reference",2048,23,2025,"Light Truck",3865.35734639073
"Momentum-Reference",2048,24,2024,"Car",903.375567456738
"Momentum-Reference",2048,24,2024,"Light Truck",1457.62443254326
"Momentum-Reference",2048,25,2023,"Car",333.681959866854
"Momentum-Reference",2048,25,2023,"Light Truck",515.318040133146
"Momentum-Reference",2048,26,2022,"Car",120.058784528986
"Momentum-Reference",2048,26,2022,"Light Truck",176.941215471014
"Momentum-Reference",2048,27,2021,"Car",49.9307765169359
"Momentum-Reference",2048,27,2021,"Light Truck",74.0692234830641
"Momentum-Reference",2048,28,2020,"Car",6.83138252882972
"Momentum-Reference",2048,28,2020,"Light Truck",10.1686174711703
"Momentum-Reference",2049,0,2049,"Car",8316.19707397746
"Momentum-Reference",2049,0,2049,"Light Truck",15962.8029260226
"Momentum-Reference",2049,1,2048,"Car",12512.2709060972
"Momentum-Reference",2049,1,2048,"Light Truck",23962.7290939028
"Momentum-Reference",2049,2,2047,"Car",18430.700701345
"Momentum-Reference",2049,2,2047,"Light Truck",35292.299298655
"Momentum-Reference",2049,3,2046,"Car",26128.1365238547
"Momentum-Reference",2049,3,2046,"Light Truck",50604.8634761453
"Momentum-Reference",2049,4,2045,"Car",35626.8304307178
"Momentum-Reference",2049,4,2045,"Light Truck",68231.1695692822
"Momentum-Reference",2049,5,2044,"Car",45554.1141723012
"Momentum-Reference",2049,5,2044,"Light Truck",88277.8858276988
"Momentum-Reference",2049,6,2043,"Car",56663.873910862
"Momentum-Reference",2049,6,2043,"Light Truck",105557.126089138
"Momentum-Reference",2049,7,2042,"Car",66250.2912231136
"Momentum-Reference",2049,7,2042,"Light Truck",123365.708776887
"Momentum-Reference",2049,8,2041,"Car",76701.9818905375
"Momentum-Reference",2049,8,2041,"Light Truck",142701.018109463
"Momentum-Reference",2049,9,2040,"Car",92076.757836637
"Momentum-Reference",2049,9,2040,"Light Truck",168619.242163363
"Momentum-Reference",2049,10,2039,"Car",112078.52501599
"Momentum-Reference",2049,10,2039,"Light Truck",204851.47498401
"Momentum-Reference",2049,11,2038,"Car",327926.457882294
"Momentum-Reference",2049,11,2038,"Light Truck",598276.542117706
"Momentum-Reference",2049,12,2037,"Car",424529.734683358
"Momentum-Reference",2049,12,2037,"Light Truck",767682.265316643
"Momentum-Reference",2049,13,2036,"Car",508459.004604084
"Momentum-Reference",2049,13,2036,"Light Truck",918289.995395917
"Momentum-Reference",2049,14,2035,"Car",552123.495241243
"Momentum-Reference",2049,14,2035,"Light Truck",1004996.50475876
"Momentum-Reference",2049,15,2034,"Car",526417.968932291
"Momentum-Reference",2049,15,2034,"Light Truck",967354.03106771
"Momentum-Reference",2049,16,2033,"Car",427318.970777873
"Momentum-Reference",2049,16,2033,"Light Truck",805281.029222127
"Momentum-Reference",2049,17,2032,"Car",307164.365351526
"Momentum-Reference",2049,17,2032,"Light Truck",557194.634648474
"Momentum-Reference",2049,18,2031,"Car",182235.663507591
"Momentum-Reference",2049,18,2031,"Light Truck",324530.33649241
"Momentum-Reference",2049,19,2030,"Car",93859.4407030934
"Momentum-Reference",2049,19,2030,"Light Truck",164471.559296907
"Momentum-Reference",2049,20,2029,"Car",42621.6899332026
"Momentum-Reference",2049,20,2029,"Light Truck",76910.3100667974
"Momentum-Reference",2049,21,2028,"Car",18817.5466210558
"Momentum-Reference",2049,21,2028,"Light Truck",33198.4533789442
"Momentum-Reference",2049,22,2027,"Car",7666.70129125249
"Momentum-Reference",2049,22,2027,"Light Truck",13236.2987087475
"Momentum-Reference",2049,23,2026,"Car",3334.37404449643
"Momentum-Reference",2049,23,2026,"Light Truck",5459.62595550358
"Momentum-Reference",2049,24,2025,"Car",1305.24888234312
"Momentum-Reference",2049,24,2025,"Light Truck",1979.75111765688
"Momentum-Reference",2049,25,2024,"Car",466.15465224636
"Momentum-Reference",2049,25,2024,"Light Truck",750.84534775364
"Momentum-Reference",2049,26,2023,"Car",169.258965149854
"Momentum-Reference",2049,26,2023,"Light Truck",258.741034850146
"Momentum-Reference",2049,27,2022,"Car",57.8060814398822
"Momentum-Reference",2049,27,2022,"Light Truck",85.1939185601178
"Momentum-Reference",2049,28,2021,"Car",22.5493829431323
