"Scenario","Year","age","modelYear","vehSize","LIB"
"Baseline",2050,11,2039,"Light Truck",212993.166823714
"Baseline",2050,12,2038,"Car",131324.51296054
"Baseline",2050,12,2038,"Light Truck",218294.48703946
"Momentum",2022,0,2022,"Car",254.265910669132
"Momentum",2022,0,2022,"Light Truck",374.734089330868
"Momentum",2022,1,2021,"Car",175.563052914387
"Momentum",2022,1,2021,"Light Truck",260.436947085613
"Momentum",2022,2,2020,"Car",148.683031509823
"Momentum",2022,2,2020,"Light Truck",221.316968490177
"Momentum",2022,3,2019,"Car",210.230645509328
"Momentum",2022,3,2019,"Light Truck",308.769354490672
"Momentum",2022,4,2018,"Car",306.419706197439
"Momentum",2022,4,2018,"Light Truck",445.580293802561
"Momentum",2022,5,2017,"Car",238.252085951026
"Momentum",2022,5,2017,"Light Truck",341.747914048974
"Momentum",2022,6,2016,"Car",1076.62508896825
"Momentum",2022,6,2016,"Light Truck",1518.37491103175
"Momentum",2023,0,2023,"Car",285.725253074396
"Momentum",2023,0,2023,"Light Truck",423.274746925604
"Momentum",2023,1,2022,"Car",399.791710098206
"Momentum",2023,1,2022,"Light Truck",589.208289901794
"Momentum",2023,2,2021,"Car",275.424605948259
"Momentum",2023,2,2021,"Light Truck",408.575394051741
"Momentum",2023,3,2020,"Car",232.668852011318
"Momentum",2023,3,2020,"Light Truck",346.331147988682
"Momentum",2023,4,2019,"Car",328.915769082032
"Momentum",2023,4,2019,"Light Truck",483.084230917968
"Momentum",2023,5,2018,"Car",476.743425865696
"Momentum",2023,5,2018,"Light Truck",693.256574134304
"Momentum",2023,6,2017,"Car",368.058394848482
"Momentum",2023,6,2017,"Light Truck",527.941605151518
"Momentum",2023,7,2016,"Car",811.928824320181
"Momentum",2023,7,2016,"Light Truck",1145.07117567982
"Momentum",2024,0,2024,"Car",407.081605797899
"Momentum",2024,0,2024,"Light Truck",605.918394202101
"Momentum",2024,1,2023,"Car",448.939255183183
"Momentum",2024,1,2023,"Light Truck",665.060744816817
"Momentum",2024,2,2022,"Car",627.377890872008
"Momentum",2024,2,2022,"Light Truck",924.622109127992
"Momentum",2024,3,2021,"Car",431.659616339962
"Momentum",2024,3,2021,"Light Truck",640.340383660038
"Momentum",2024,4,2020,"Car",363.670658152406
"Momentum",2024,4,2020,"Light Truck",541.329341847594
"Momentum",2024,5,2019,"Car",511.601744274146
"Momentum",2024,5,2019,"Light Truck",751.398255725855
"Momentum",2024,6,2018,"Car",737.526154544367
"Momentum",2024,6,2018,"Light Truck",1072.47384545563
"Momentum",2024,7,2017,"Car",563.589417111738
"Momentum",2024,7,2017,"Light Truck",808.410582888262
"Momentum",2024,8,2016,"Car",1110.64561201079
"Momentum",2024,8,2016,"Light Truck",1566.3543879892
"Momentum",2025,0,2025,"Car",590.659777461998
"Momentum",2025,0,2025,"Light Truck",815.340222538002
"Momentum",2025,1,2024,"Car",639.757074462245
"Momentum",2025,1,2024,"Light Truck",952.242925537754
"Momentum",2025,2,2023,"Car",704.842690588319
"Momentum",2025,2,2023,"Light Truck",1044.15730941168
"Momentum",2025,3,2022,"Car",982.703384477998
"Momentum",2025,3,2022,"Light Truck",1448.296615522
"Momentum",2025,4,2021,"Car",674.46815053119
"Momentum",2025,4,2021,"Light Truck",1000.53184946881
"Momentum",2025,5,2020,"Car",566.201057830651
"Momentum",2025,5,2020,"Light Truck",842.798942169348
"Momentum",2025,6,2019,"Car",791.099134257645
"Momentum",2025,6,2019,"Light Truck",1161.90086574235
"Momentum",2025,7,2018,"Car",1128.70024756237
"Momentum",2025,7,2018,"Light Truck",1641.29975243763
"Momentum",2025,8,2017,"Car",717.631714062833
"Momentum",2025,8,2017,"Light Truck",1029.36828593717
"Momentum",2025,9,2016,"Car",1575.31617064064
"Momentum",2025,9,2016,"Light Truck",2221.68382935936
"Momentum",2026,0,2026,"Car",780.26530125778
"Momentum",2026,0,2026,"Light Truck",1154.73469874222
"Momentum",2026,1,2025,"Car",927.999607691006
"Momentum",2026,1,2025,"Light Truck",1281.00039230899
"Momentum",2026,2,2024,"Car",1004.24178962384
"Momentum",2026,2,2024,"Light Truck",1494.75821037616
"Momentum",2026,3,2023,"Car",1104.61624637083
"Momentum",2026,3,2023,"Light Truck",1636.38375362917
"Momentum",2026,4,2022,"Car",1536.10566064023
"Momentum",2026,4,2022,"Light Truck",2263.89433935977
"Momentum",2026,5,2021,"Car",1049.75430951332
"Momentum",2026,5,2021,"Light Truck",1557.24569048668
"Momentum",2026,6,2020,"Car",875.220655752419
"Momentum",2026,6,2020,"Light Truck",1302.77934424758
"Momentum",2026,7,2019,"Car",1211.15535659517
"Momentum",2026,7,2019,"Light Truck",1778.84464340483
"Momentum",2026,8,2018,"Car",1508.46509620069
"Momentum",2026,8,2018,"Light Truck",2193.53490379931
"Momentum",2026,9,2017,"Car",1042.96904522354
"Momentum",2026,9,2017,"Light Truck",1496.03095477646
"Momentum",2026,10,2016,"Car",2100.5598556633
"Momentum",2026,10,2016,"Light Truck",2962.4401443367
"Momentum",2027,0,2027,"Car",1028.14063394084
"Momentum",2027,0,2027,"Light Truck",1602.85936605916
"Momentum",2027,1,2026,"Car",1225.84316063238
"Momentum",2027,1,2026,"Light Truck",1814.15683936762
"Momentum",2027,2,2025,"Car",1456.48467173595
"Momentum",2027,2,2025,"Light Truck",2010.51532826405
"Momentum",2027,3,2024,"Car",1573.6738087903
"Momentum",2027,3,2024,"Light Truck",2342.3261912097
"Momentum",2027,4,2023,"Car",1726.44144452851
"Momentum",2027,4,2023,"Light Truck",2557.55855547149
"Momentum",2027,5,2022,"Car",2390.66549395429
"Momentum",2027,5,2022,"Light Truck",3523.33450604571
"Momentum",2027,6,2021,"Car",1623.15290435297
"Momentum",2027,6,2021,"Light Truck",2407.84709564703
"Momentum",2027,7,2020,"Car",1339.75466771284
"Momentum",2027,7,2020,"Light Truck",1994.24533228716
"Momentum",2027,8,2019,"Car",1538.45085095266
"Momentum",2027,8,2019,"Light Truck",2259.54914904734
"Momentum",2027,9,2018,"Car",2203.20658432121
"Momentum",2027,9,2018,"Light Truck",3203.79341567879
"Momentum",2027,10,2017,"Car",1452.10538592565
"Momentum",2027,10,2017,"Light Truck",2082.89461407435
"Momentum",2027,11,2016,"Car",4057.98458389151
"Momentum",2027,11,2016,"Light Truck",5723.01541610848
"Momentum",2028,0,2028,"Car",1161.77695286804
"Momentum",2028,0,2028,"Light Truck",1850.22304713196
"Momentum",2028,1,2027,"Car",1615.87287014267
"Momentum",2028,1,2027,"Light Truck",2519.12712985733
"Momentum",2028,2,2026,"Car",1924.2511718874
"Momentum",2028,2,2026,"Light Truck",2847.7488281126
"Momentum",2028,3,2025,"Car",2282.4001215868
"Momentum",2028,3,2025,"Light Truck",3150.5998784132
"Momentum",2028,4,2024,"Car",2459.36764805838
"Momentum",2028,4,2024,"Light Truck",3660.63235194162
"Momentum",2028,5,2023,"Car",2686.78457298589
"Momentum",2028,5,2023,"Light Truck",3980.21542701411
"Momentum",2028,6,2022,"Car",3696.75954383023
"Momentum",2028,6,2022,"Light Truck",5448.24045616977
"Momentum",2028,7,2021,"Car",2484.86146682267
"Momentum",2028,7,2021,"Light Truck",3686.13853317733
"Momentum",2028,8,2020,"Car",1594.52505143508
"Momentum",2028,8,2020,"Light Truck",2373.47494856492
"Momentum",2028,9,2019,"Car",2242.05515008503
"Momentum",2028,9,2019,"Light Truck",3292.94484991497
"Momentum",2028,10,2018,"Car",3090.27533484225
"Momentum",2028,10,2018,"Light Truck",4493.72466515774
"Momentum",2028,11,2017,"Car",1892.46096547651
"Momentum",2028,11,2017,"Light Truck",2714.53903452348
"Momentum",2028,12,2016,"Car",4912.2316198012
"Momentum",2028,12,2016,"Light Truck",6927.7683801988
"Momentum",2029,0,2029,"Car",1468.54585100431
"Momentum",2029,0,2029,"Light Truck",2391.45414899569
"Momentum",2029,1,2028,"Car",1825.59439506123
"Momentum",2029,1,2028,"Light Truck",2907.40560493877
"Momentum",2029,2,2027,"Car",2536.54916568224
"Momentum",2029,2,2027,"Light Truck",3954.45083431776
"Momentum",2029,3,2026,"Car",3015.41288000294
"Momentum",2029,3,2026,"Light Truck",4462.58711999707
"Momentum",2029,4,2025,"Car",3566.64403318091
"Momentum",2029,4,2025,"Light Truck",4923.35596681908
"Momentum",2029,5,2024,"Car",3827.69229538498
"Momentum",2029,5,2024,"Light Truck",5697.30770461502
"Momentum",2029,6,2023,"Car",4154.50159935677
"Momentum",2029,6,2023,"Light Truck",6154.49840064324
"Momentum",2029,7,2022,"Car",5658.93240613225
"Momentum",2029,7,2022,"Light Truck",8340.06759386776
"Momentum",2029,8,2021,"Car",3083.62811747335
"Momentum",2029,8,2021,"Light Truck",4574.37188252665
"Momentum",2029,9,2020,"Car",2328.69775026872
"Momentum",2029,9,2020,"Light Truck",3466.30224973128
"Momentum",2029,10,2019,"Car",3131.99104253974
"Momentum",2029,10,2019,"Light Truck",4600.00895746026
"Momentum",2029,11,2018,"Car",4080.84223080764
"Momentum",2029,11,2018,"Light Truck",5934.15776919235
"Momentum",2029,12,2017,"Car",2228.47856255917
"Momentum",2029,12,2017,"Light Truck",3196.52143744083
"Momentum",2029,13,2016,"Car",5313.42486104678
"Momentum",2029,13,2016,"Light Truck",7493.57513895321
"Momentum",2030,0,2030,"Car",1667.39837532184
"Momentum",2030,0,2030,"Light Truck",2642.60162467816
"Momentum",2030,1,2029,"Car",2307.8236093762
"Momentum",2030,1,2029,"Light Truck",3758.1763906238
"Momentum",2030,2,2028,"Car",2865.48505406927
"Momentum",2030,2,2028,"Light Truck",4563.51494593073
"Momentum",2030,3,2027,"Car",3974.61740319737
"Momentum",2030,3,2027,"Light Truck",6196.38259680264
"Momentum",2030,4,2026,"Car",4712.64112444428
"Momentum",2030,4,2026,"Light Truck",6974.35887555573
"Momentum",2030,5,2025,"Car",5551.19366954683
"Momentum",2030,5,2025,"Light Truck",7662.80633045317
"Momentum",2030,6,2024,"Car",5918.55665369344
"Momentum",2030,6,2024,"Light Truck",8809.44334630656
"Momentum",2030,7,2023,"Car",6359.70411673772
"Momentum",2030,7,2023,"Light Truck",9421.29588326229
"Momentum",2030,8,2022,"Car",7564.10766365787
"Momentum",2030,8,2022,"Light Truck",11147.8923363421
"Momentum",2030,9,2021,"Car",4537.66064975283
"Momentum",2030,9,2021,"Light Truck",6731.33935024717
"Momentum",2030,10,2020,"Car",3260.98054243842
"Momentum",2030,10,2020,"Light Truck",4854.01945756158
"Momentum",2030,11,2019,"Car",4105.37108330837
"Momentum",2030,11,2019,"Light Truck",6029.62891669164
"Momentum",2030,12,2018,"Car",42.7846664238445
"Momentum",2030,12,2018,"Light Truck",62.2153335761555
"Momentum",2031,0,2031,"Car",1936.64791564025
"Momentum",2031,0,2031,"Light Truck",3129.35208435975
"Momentum",2031,1,2030,"Car",2620.25271370181
"Momentum",2031,1,2030,"Light Truck",4152.74728629819
"Momentum",2031,2,2029,"Car",3622.28628171296
"Momentum",2031,2,2029,"Light Truck",5898.71371828704
"Momentum",2031,3,2028,"Car",4490.12135070943
"Momentum",2031,3,2028,"Light Truck",7150.87864929056
"Momentum",2031,4,2027,"Car",6211.82953900554
"Momentum",2031,4,2027,"Light Truck",9684.17046099447
"Momentum",2031,5,2026,"Car",7334.49383182313
"Momentum",2031,5,2026,"Light Truck",10854.5061681769
"Momentum",2031,6,2025,"Car",8583.89134628806
"Momentum",2031,6,2025,"Light Truck",11849.1086537119
"Momentum",2031,7,2024,"Car",9060.27826685037
"Momentum",2031,7,2024,"Light Truck",13485.7217331496
"Momentum",2031,8,2023,"Car",8835.72097835843
"Momentum",2031,8,2023,"Light Truck",13089.2790216416
"Momentum",2031,9,2022,"Car",11188.1043077736
"Momentum",2031,9,2022,"Light Truck",16488.8956922264
"Momentum",2031,10,2021,"Car",6423.35279837227
"Momentum",2031,10,2021,"Light Truck",9528.64720162773
"Momentum",2031,11,2020,"Car",3491.6401642942
"Momentum",2031,11,2020,"Light Truck",5197.3598357058
"Momentum",2032,0,2032,"Car",2145.41630108476
"Momentum",2032,0,2032,"Light Truck",3539.58369891524
"Momentum",2032,1,2031,"Car",3043.35847935492
"Momentum",2032,1,2031,"Light Truck",4917.64152064508
"Momentum",2032,2,2030,"Car",4113.17390404218
"Momentum",2032,2,2030,"Light Truck",6518.82609595782
"Momentum",2032,3,2029,"Car",5676.34821165397
"Momentum",2032,3,2029,"Light Truck",9243.65178834603
"Momentum",2032,4,2028,"Car",7017.33336770524
"Momentum",2032,4,2028,"Light Truck",11175.6666322948
"Momentum",2032,5,2027,"Car",9667.49188257788
"Momentum",2032,5,2027,"Light Truck",15071.5081174221
"Momentum",2032,6,2026,"Car",11341.0654252584
"Momentum",2032,6,2026,"Light Truck",16783.9345747416
"Momentum",2032,7,2025,"Car",13140.2896011621
"Momentum",2032,7,2025,"Light Truck",18138.7103988379
"Momentum",2032,8,2024,"Car",12711.1532803488
"Momentum",2032,8,2024,"Light Truck",18919.8467196512
"Momentum",2032,9,2023,"Car",12968.4607107674
"Momentum",2032,9,2023,"Light Truck",19211.5392892326
"Momentum",2032,10,2022,"Car",15950.8403324218
"Momentum",2032,10,2022,"Light Truck",23508.1596675782
"Momentum",2032,11,2021,"Car",2522.30954921037
"Momentum",2032,11,2021,"Light Truck",3741.69045078963
"Momentum",2033,0,2033,"Car",2308.84196966654
"Momentum",2033,0,2033,"Light Truck",3967.15803033346
"Momentum",2033,1,2032,"Car",3371.53020824825
"Momentum",2033,1,2032,"Light Truck",5562.46979175175
"Momentum",2033,2,2031,"Car",4777.01388745373
"Momentum",2033,2,2031,"Light Truck",7718.98611254628
"Momentum",2033,3,2030,"Car",6445.21042525796
"Momentum",2033,3,2030,"Light Truck",10214.789574742
"Momentum",2033,4,2029,"Car",8871.38656832086
"Momentum",2033,4,2029,"Light Truck",14446.6134316791
"Momentum",2033,5,2028,"Car",10921.5519324231
"Momentum",2033,5,2028,"Light Truck",17393.4480675769
"Momentum",2033,6,2027,"Car",14948.8756407346
"Momentum",2033,6,2027,"Light Truck",23305.1243592654
"Momentum",2033,7,2026,"Car",17361.4070003378
"Momentum",2033,7,2026,"Light Truck",25693.5929996622
"Momentum",2033,8,2025,"Car",18538.5670836561
"Momentum",2033,8,2025,"Light Truck",25590.4329163439
"Momentum",2033,9,2024,"Car",18665.0733904195
"Momentum",2033,9,2024,"Light Truck",27781.9266095804
"Momentum",2033,10,2023,"Car",18337.9998813784
"Momentum",2033,10,2023,"Light Truck",27166.0001186216
"Momentum",2033,11,2022,"Car",15803.6975796657
"Momentum",2033,11,2022,"Light Truck",23291.3024203343
"Momentum",2034,0,2034,"Car",2436.46779654445
"Momentum",2034,0,2034,"Light Truck",4081.53220345555
"Momentum",2034,1,2033,"Car",3628.07512824274
"Momentum",2034,1,2033,"Light Truck",6233.92487175726
"Momentum",2034,2,2032,"Car",5292.02687600908
"Momentum",2034,2,2032,"Light Truck",8730.97312399091
"Momentum",2034,3,2031,"Car",7485.49207188151
"Momentum",2034,3,2031,"Light Truck",12095.5079281185
"Momentum",2034,4,2030,"Car",10073.2526442297
"Momentum",2034,4,2030,"Light Truck",15964.7473557703
"Momentum",2034,5,2029,"Car",13806.9941654916
"Momentum",2034,5,2029,"Light Truck",22484.0058345084
"Momentum",2034,6,2028,"Car",16887.8088736458
"Momentum",2034,6,2028,"Light Truck",26895.1911263542
"Momentum",2034,7,2027,"Car",22883.6516088717
"Momentum",2034,7,2027,"Light Truck",35675.3483911283
"Momentum",2034,8,2026,"Car",24410.005173974
"Momentum",2034,8,2026,"Light Truck",36124.994826026
"Momentum",2034,9,2025,"Car",27236.3053714038
"Momentum",2034,9,2025,"Light Truck",37596.6946285962
"Momentum",2034,10,2024,"Car",26418.1093436859
"Momentum",2034,10,2024,"Light Truck",39321.890656314
"Momentum",2034,11,2023,"Car",24546.9829196256
"Momentum",2034,11,2023,"Light Truck",36364.0170803745
"Momentum",2034,12,2022,"Car",9128.91424585217
"Momentum",2034,12,2022,"Light Truck",13454.0857541478
"Momentum",2035,0,2035,"Car",2559.38638015173
"Momentum",2035,0,2035,"Light Truck",4246.61361984827
"Momentum",2035,1,2034,"Car",3828.5215054017
"Momentum",2035,1,2034,"Light Truck",6413.47849459831
"Momentum",2035,2,2033,"Car",5694.84921772436
"Momentum",2035,2,2033,"Light Truck",9785.15078227564
"Momentum",2035,3,2032,"Car",8292.968023982
"Momentum",2035,3,2032,"Light Truck",13682.031976018
"Momentum",2035,4,2031,"Car",11698.6378828312
"Momentum",2035,4,2031,"Light Truck",18903.3621171688
"Momentum",2035,5,2030,"Car",15677.4134017499
"Momentum",2035,5,2030,"Light Truck",24846.5865982501
"Momentum",2035,6,2029,"Car",21349.4608743414
"Momentum",2035,6,2029,"Light Truck",34766.5391256586
"Momentum",2035,7,2028,"Car",25852.2372141525
"Momentum",2035,7,2028,"Light Truck",41171.7627858475
"Momentum",2035,8,2027,"Car",31913.3914904647
"Momentum",2035,8,2027,"Light Truck",49752.6085095354
"Momentum",2035,9,2026,"Car",35905.9139458386
"Momentum",2035,9,2026,"Light Truck",53138.0860541614
"Momentum",2035,10,2025,"Car",38582.3503711859
"Momentum",2035,10,2025,"Light Truck",53258.6496288141
"Momentum",2035,11,2024,"Car",35426.146140888
"Momentum",2035,11,2024,"Light Truck",52729.853859112
"Momentum",2035,12,2023,"Car",21271.4189464398
"Momentum",2035,12,2023,"Light Truck",31511.5810535602
"Momentum",2036,0,2036,"Car",2619.70501963659
"Momentum",2036,0,2036,"Light Truck",4311.29498036341
"Momentum",2036,1,2035,"Car",4021.83916187522
"Momentum",2036,1,2035,"Light Truck",6673.16083812478
"Momentum",2036,2,2034,"Car",6009.67977371051
"Momentum",2036,2,2034,"Light Truck",10067.3202262895
"Momentum",2036,3,2033,"Car",8924.13774699984
"Momentum",2036,3,2033,"Light Truck",15333.8622530002
"Momentum",2036,4,2032,"Car",12960.4277973886
"Momentum",2036,4,2032,"Light Truck",21382.5722026114
"Momentum",2036,5,2031,"Car",18207.3957611753
"Momentum",2036,5,2031,"Light Truck",29420.6042388248
"Momentum",2036,6,2030,"Car",24241.4964259958
"Momentum",2036,6,2030,"Light Truck",38419.5035740043
"Momentum",2036,7,2029,"Car",32682.373778413
"Momentum",2036,7,2029,"Light Truck",53221.626221587
"Momentum",2036,8,2028,"Car",35336.6108841631
"Momentum",2036,8,2028,"Light Truck",56276.3891158368
"Momentum",2036,9,2027,"Car",47021.3143520332
"Momentum",2036,9,2027,"Light Truck",73305.6856479669
"Momentum",2036,10,2026,"Car",50951.9290289557
"Momentum",2036,10,2026,"Light Truck",75405.0709710443
"Momentum",2036,11,2025,"Car",51817.1623407185
"Momentum",2036,11,2025,"Light Truck",71527.8376592815
"Momentum",2036,12,2024,"Car",25792.015422824
"Momentum",2036,12,2024,"Light Truck",38389.984577176
"Momentum",2037,0,2037,"Car",2662.86457664837
"Momentum",2037,0,2037,"Light Truck",4387.13542335163
"Momentum",2037,1,2036,"Car",4116.84130340236
"Momentum",2037,1,2036,"Light Truck",6775.15869659765
"Momentum",2037,2,2035,"Car",6313.10293123527
"Momentum",2037,2,2035,"Light Truck",10474.8970687647
"Momentum",2037,3,2034,"Car",9417.66947930974
"Momentum",2037,3,2034,"Light Truck",15776.3305206903
"Momentum",2037,4,2033,"Car",13946.8623186788
"Momentum",2037,4,2033,"Light Truck",23964.1376813212
"Momentum",2037,5,2032,"Car",20170.6870495478
"Momentum",2037,5,2032,"Light Truck",33278.3129504521
"Momentum",2037,6,2031,"Car",28153.6463472645
"Momentum",2037,6,2031,"Light Truck",45492.3536527356
"Momentum",2037,7,2030,"Car",37109.4789689087
"Momentum",2037,7,2030,"Light Truck",58813.5210310913
"Momentum",2037,8,2029,"Car",44734.3415162665
"Momentum",2037,8,2029,"Light Truck",72847.6584837335
"Momentum",2037,9,2028,"Car",52150.7479789252
"Momentum",2037,9,2028,"Light Truck",83054.2520210747
"Momentum",2037,10,2027,"Car",66867.828367979
"Momentum",2037,10,2027,"Light Truck",104246.171632021
"Momentum",2037,11,2026,"Car",68599.6349253623
"Momentum",2037,11,2026,"Light Truck",101522.365074638
"Momentum",2037,12,2025,"Car",48976.4500966231
"Momentum",2037,12,2025,"Light Truck",67606.5499033768
"Momentum",2038,0,2038,"Car",2696.58879678656
"Momentum",2038,0,2038,"Light Truck",4482.41120321345
"Momentum",2038,1,2037,"Car",4184.28564256889
"Momentum",2038,1,2037,"Light Truck",6893.71435743111
"Momentum",2038,2,2036,"Car",6462.1406320483
"Momentum",2038,2,2036,"Light Truck",10634.8593679517
"Momentum",2038,3,2035,"Car",9892.70900714834
"Momentum",2038,3,2035,"Light Truck",16414.2909928517
"Momentum",2038,4,2034,"Car",14718.2391870422
"Momentum",2038,4,2034,"Light Truck",24655.7608129578
"Momentum",2038,5,2033,"Car",21706.2783199865
"Momentum",2038,5,2033,"Light Truck",37296.7216800135
"Momentum",2038,6,2032,"Car",31189.8621727447
"Momentum",2038,6,2032,"Light Truck",51458.1378272553
"Momentum",2038,7,2031,"Car",43098.2529335504
"Momentum",2038,7,2031,"Light Truck",69640.7470664497
"Momentum",2038,8,2030,"Car",49633.1495503284
"Momentum",2038,8,2030,"Light Truck",78661.8504496717
"Momentum",2038,9,2029,"Car",66039.6699246192
"Momentum",2038,9,2029,"Light Truck",107542.330075381
"Momentum",2038,10,2028,"Car",74306.2819008176
"Momentum",2038,10,2028,"Light Truck",118338.718099182
"Momentum",2038,11,2027,"Car",90265.7456835273
"Momentum",2038,11,2027,"Light Truck",140723.254316473
"Momentum",2038,12,2026,"Car",77852.331360846
"Momentum",2038,12,2026,"Light Truck",115215.668639154
"Momentum",2039,0,2039,"Car",2740.85703198127
"Momentum",2039,0,2039,"Light Truck",4559.14296801874
"Momentum",2039,1,2038,"Car",4237.3893601545
"Momentum",2039,1,2038,"Light Truck",7043.61063984551
"Momentum",2039,2,2037,"Car",6568.02157777852
"Momentum",2039,2,2037,"Light Truck",10820.9784222215
"Momentum",2039,3,2036,"Car",10126.174748389
"Momentum",2039,3,2036,"Light Truck",16664.8252516111
"Momentum",2039,4,2035,"Car",15460.4837271787
"Momentum",2039,4,2035,"Light Truck",25652.5162728213
"Momentum",2039,5,2034,"Car",22906.4605867517
"Momentum",2039,5,2034,"Light Truck",38372.5394132484
"Momentum",2039,6,2033,"Car",33563.9256058839
"Momentum",2039,6,2033,"Light Truck",57671.0743941161
"Momentum",2039,7,2032,"Car",47745.9850478352
"Momentum",2039,7,2032,"Light Truck",78773.0149521648
"Momentum",2039,8,2031,"Car",56662.0517284244
"Momentum",2039,8,2031,"Light Truck",91557.9482715757
"Momentum",2039,9,2030,"Car",73416.2081399537
"Momentum",2039,9,2030,"Light Truck",116354.791860046
"Momentum",2039,10,2029,"Car",94141.7785475295
"Momentum",2039,10,2029,"Light Truck",153305.221452471
"Momentum",2039,11,2028,"Car",100516.849390274
"Momentum",2039,11,2028,"Light Truck",160081.150609726
"Momentum",2039,12,2027,"Car",113184.567439512
"Momentum",2039,12,2027,"Light Truck",176453.432560488
"Momentum",2039,13,2026,"Car",2833.55259531701
"Momentum",2039,13,2026,"Light Truck",4193.44740468299
"Momentum",2040,0,2040,"Car",2789.36350030109
"Momentum",2040,0,2040,"Light Truck",4645.63649969892
"Momentum",2040,1,2039,"Car",4307.27559875193
"Momentum",2040,1,2039,"Light Truck",7164.72440124807
"Momentum",2040,2,2038,"Car",6651.1349525978
"Momentum",2040,2,2038,"Light Truck",11055.8650474022
"Momentum",2040,3,2037,"Car",10292.2548722116
"Momentum",2040,3,2037,"Light Truck",16956.7451277885
"Momentum",2040,4,2036,"Car",15825.9513601506
"Momentum",2040,4,2036,"Light Truck",26045.0486398494
"Momentum",2040,5,2035,"Car",24062.2180879766
"Momentum",2040,5,2035,"Light Truck",39924.7819120234
"Momentum",2040,6,2034,"Car",35419.9917246961
"Momentum",2040,6,2034,"Light Truck",59335.0082753039
"Momentum",2040,7,2033,"Car",51380.1951643576
"Momentum",2040,7,2033,"Light Truck",88283.8048356424
"Momentum",2040,8,2032,"Car",61469.8564999458
"Momentum",2040,8,2032,"Light Truck",101415.143500054
"Momentum",2040,9,2031,"Car",83984.9961568799
"Momentum",2040,9,2031,"Light Truck",135708.00384312
"Momentum",2040,10,2030,"Car",104899.861778484
"Momentum",2040,10,2030,"Light Truck",166252.138221516
"Momentum",2040,11,2029,"Car",127452.659513989
"Momentum",2040,11,2029,"Light Truck",207550.340486011
"Momentum",2040,12,2028,"Car",126298.114838381
"Momentum",2040,12,2028,"Light Truck",201139.885161619
"Momentum",2040,13,2027,"Car",21413.9302389548
"Momentum",2040,13,2027,"Light Truck",33384.0697610452
"Momentum",2041,0,2041,"Car",2796.8210608584
"Momentum",2041,0,2041,"Light Truck",4733.1789391416
"Momentum",2041,1,2040,"Car",4383.07111957197
"Momentum",2041,1,2040,"Light Truck",7299.92888042803
"Momentum",2041,2,2039,"Car",6760.90583217626
"Momentum",2041,2,2039,"Light Truck",11246.0941678238
"Momentum",2041,3,2038,"Car",10422.7532989599
"Momentum",2041,3,2038,"Light Truck",17325.2467010401
"Momentum",2041,4,2037,"Car",16085.2128881061
"Momentum",2041,4,2037,"Light Truck",26500.787111894
"Momentum",2041,5,2036,"Car",24630.7455359455
"Momentum",2041,5,2036,"Light Truck",40535.2544640546
"Momentum",2041,6,2035,"Car",37206.9948905338
"Momentum",2041,6,2035,"Light Truck",61735.0051094663
"Momentum",2041,7,2034,"Car",54221.6881393314
"Momentum",2041,7,2034,"Light Truck",90831.3118606686
"Momentum",2041,8,2033,"Car",64726.6702786872
"Momentum",2041,8,2033,"Light Truck",111216.329721313
"Momentum",2041,9,2032,"Car",91338.881899815
"Momentum",2041,9,2032,"Light Truck",150694.118100185
"Momentum",2041,10,2031,"Car",120289.30776458
"Momentum",2041,10,2031,"Light Truck",194370.69223542
"Momentum",2041,11,2030,"Car",142364.871862688
"Momentum",2041,11,2030,"Light Truck",225629.128137312
"Momentum",2041,12,2029,"Car",160365.967834257
"Momentum",2041,12,2029,"Light Truck",261148.032165743
"Momentum",2041,13,2028,"Car",19615.9789890627
"Momentum",2041,13,2028,"Light Truck",31240.0210109373
"Momentum",2042,0,2042,"Car",2830.75868953908
"Momentum",2042,0,2042,"Light Truck",4798.24131046093
"Momentum",2042,1,2041,"Car",4395.05758474601
"Momentum",2042,1,2041,"Light Truck",7437.94241525399
"Momentum",2042,2,2040,"Car",6880.17985635799
"Momentum",2042,2,2040,"Light Truck",11458.820143642
"Momentum",2042,3,2039,"Car",10594.3510782761
"Momentum",2042,3,2039,"Light Truck",17622.6489217239
"Momentum",2042,4,2038,"Car",16288.8387202464
"Momentum",2042,4,2038,"Light Truck",27076.1612797536
"Momentum",2042,5,2037,"Car",25034.3264220819
"Momentum",2042,5,2037,"Light Truck",41244.6735779181
"Momentum",2042,6,2036,"Car",38085.6956569992
"Momentum",2042,6,2036,"Light Truck",62678.3043430009
"Momentum",2042,7,2035,"Car",56957.0643418369
"Momentum",2042,7,2035,"Light Truck",94504.9356581632
"Momentum",2042,8,2034,"Car",66827.9231762546
"Momentum",2042,8,2034,"Light Truck",111949.076823746
"Momentum",2042,9,2033,"Car",96491.6415774217
"Momentum",2042,9,2033,"Light Truck",165796.358422578
"Momentum",2042,10,2032,"Car",131190.036865206
"Momentum",2042,10,2032,"Light Truck",216441.963134794
"Momentum",2042,11,2031,"Car",163672.361862195
"Momentum",2042,11,2031,"Light Truck",264471.638137805
"Momentum",2042,12,2030,"Car",179539.731417543
"Momentum",2042,12,2030,"Light Truck",284546.268582457
"Momentum",2042,13,2029,"Car",41255.105296724
"Momentum",2042,13,2029,"Light Truck",67181.894703276
"Momentum",2043,0,2043,"Car",2863.17526793169
