"Scenario","Year","age","modelYear","vehSize","LIB"
"Ambitious-Reference",2049,13,2036,"Light Truck",905929.789367228
"Ambitious-Reference",2049,14,2035,"Car",507981.789178746
"Ambitious-Reference",2049,14,2035,"Light Truck",916423.210821255
"Ambitious-Reference",2049,15,2034,"Car",393184.523409805
"Ambitious-Reference",2049,15,2034,"Light Truck",717377.476590195
"Ambitious-Reference",2049,16,2033,"Car",273900.542197875
"Ambitious-Reference",2049,16,2033,"Light Truck",510855.457802125
"Ambitious-Reference",2049,17,2032,"Car",171515.183541092
"Ambitious-Reference",2049,17,2032,"Light Truck",308518.816458907
"Ambitious-Reference",2049,18,2031,"Car",94702.3124448733
"Ambitious-Reference",2049,18,2031,"Light Truck",167808.687555127
"Ambitious-Reference",2049,19,2030,"Car",46917.7274630003
"Ambitious-Reference",2049,19,2030,"Light Truck",81838.2725369997
"Ambitious-Reference",2049,20,2029,"Car",19477.6355927504
"Ambitious-Reference",2049,20,2029,"Light Truck",34874.3644072496
"Ambitious-Reference",2049,21,2028,"Car",7449.33542189255
"Ambitious-Reference",2049,21,2028,"Light Truck",13117.6645781074
"Ambitious-Reference",2049,22,2027,"Car",2702.63041593875
"Ambitious-Reference",2049,22,2027,"Light Truck",4657.36958406126
"Ambitious-Reference",2049,23,2026,"Car",994.384616486659
"Ambitious-Reference",2049,23,2026,"Light Truck",1631.61538351334
"Ambitious-Reference",2049,24,2025,"Car",351.20311092335
"Ambitious-Reference",2049,24,2025,"Light Truck",539.796889076649
"Ambitious-Reference",2049,25,2024,"Car",81.978921601946
"Ambitious-Reference",2049,25,2024,"Light Truck",135.021078398054
"Ambitious-Reference",2049,26,2023,"Car",18.5378866592697
"Ambitious-Reference",2049,26,2023,"Light Truck",27.4621133407303
"Ambitious-Reference",2049,27,2022,"Car",6.87205163970628
"Ambitious-Reference",2049,27,2022,"Light Truck",10.1279483602937
"Ambitious-Reference",2050,0,2050,"Car",4147.37939803179
"Ambitious-Reference",2050,0,2050,"Light Truck",7880.62060196822
"Ambitious-Reference",2050,1,2049,"Car",6441.40336631238
"Ambitious-Reference",2050,1,2049,"Light Truck",12286.5966336876
"Ambitious-Reference",2050,2,2048,"Car",10054.6137890617
"Ambitious-Reference",2050,2,2048,"Light Truck",19142.3862109384
"Ambitious-Reference",2050,3,2047,"Car",15681.8578103397
"Ambitious-Reference",2050,3,2047,"Light Truck",29844.1421896604
"Ambitious-Reference",2050,4,2046,"Car",24152.8172085196
"Ambitious-Reference",2050,4,2046,"Light Truck",46474.1827914805
"Ambitious-Reference",2050,5,2045,"Car",37351.7712614472
"Ambitious-Reference",2050,5,2045,"Light Truck",71037.2287385529
"Ambitious-Reference",2050,6,2044,"Car",56395.3621037985
"Ambitious-Reference",2050,6,2044,"Light Truck",108424.637896202
"Ambitious-Reference",2050,7,2043,"Car",87542.8539083587
"Ambitious-Reference",2050,7,2043,"Light Truck",161596.146091641
"Ambitious-Reference",2050,8,2042,"Car",130509.515317106
"Ambitious-Reference",2050,8,2042,"Light Truck",240629.484682894
"Ambitious-Reference",2050,9,2041,"Car",190203.517598694
"Ambitious-Reference",2050,9,2041,"Light Truck",350104.482401307
"Ambitious-Reference",2050,10,2040,"Car",270704.069830095
"Ambitious-Reference",2050,10,2040,"Light Truck",490514.930169906
"Ambitious-Reference",2050,11,2039,"Car",362033.797996527
"Ambitious-Reference",2050,11,2039,"Light Truck",655086.202003473
"Ambitious-Reference",2050,12,2038,"Car",449143.739843541
"Ambitious-Reference",2050,12,2038,"Light Truck",812034.26015646
"Ambitious-Reference",2050,13,2037,"Car",510514.576141552
"Ambitious-Reference",2050,13,2037,"Light Truck",914877.423858449
"Ambitious-Reference",2050,14,2036,"Car",515958.292916681
"Ambitious-Reference",2050,14,2036,"Light Truck",923465.70708332
"Ambitious-Reference",2050,15,2035,"Car",453736.034828225
"Ambitious-Reference",2050,15,2035,"Light Truck",818544.965171776
"Ambitious-Reference",2050,16,2034,"Car",305026.853541525
"Ambitious-Reference",2050,16,2034,"Light Truck",556527.146458475
"Ambitious-Reference",2050,17,2033,"Car",185003.136563701
"Ambitious-Reference",2050,17,2033,"Light Truck",345049.863436299
"Ambitious-Reference",2050,18,2032,"Car",102134.269535493
"Ambitious-Reference",2050,18,2032,"Light Truck",183717.730464507
"Ambitious-Reference",2050,19,2031,"Car",50694.2249200825
"Ambitious-Reference",2050,19,2031,"Light Truck",89823.7750799176
"Ambitious-Reference",2050,20,2030,"Car",23085.1498496995
"Ambitious-Reference",2050,20,2030,"Light Truck",40262.8501503005
"Ambitious-Reference",2050,21,2029,"Car",8996.93582501294
"Ambitious-Reference",2050,21,2029,"Light Truck",16107.0641749871
"Ambitious-Reference",2050,22,2028,"Car",3289.38706974057
"Ambitious-Reference",2050,22,2028,"Light Truck",5790.61293025942
"Ambitious-Reference",2050,23,2027,"Car",1156.70706060999
"Ambitious-Reference",2050,23,2027,"Light Truck",1993.29293939001
"Ambitious-Reference",2050,24,2026,"Car",416.141494004149
"Ambitious-Reference",2050,24,2026,"Light Truck",682.858505995851
"Ambitious-Reference",2050,25,2025,"Car",145.354397583109
"Ambitious-Reference",2050,25,2025,"Light Truck",223.645602416891
"Ambitious-Reference",2050,26,2024,"Car",33.7560265419778
"Ambitious-Reference",2050,26,2024,"Light Truck",55.2439734580222
"Ambitious-Reference",2050,27,2023,"Car",7.65695318535052
"Ambitious-Reference",2050,27,2023,"Light Truck",11.3430468146495
"Ambitious-Reference",2050,28,2022,"Car",2.829668322232
"Ambitious-Reference",2050,28,2022,"Light Truck",4.170331677768
"Ambitious-Short",2022,0,2022,"Car",2488.49117023717
"Ambitious-Short",2022,0,2022,"Light Truck",3667.50882976283
"Ambitious-Short",2022,1,2021,"Car",1711.33709836272
"Ambitious-Short",2022,1,2021,"Light Truck",2538.66290163728
"Ambitious-Short",2022,2,2020,"Car",1423.74048821433
"Ambitious-Short",2022,2,2020,"Light Truck",2119.25951178566
"Ambitious-Short",2022,3,2019,"Car",1918.8103425389
"Ambitious-Short",2022,3,2019,"Light Truck",2818.1896574611
"Ambitious-Short",2022,4,2018,"Car",2621.68136924777
"Ambitious-Short",2022,4,2018,"Light Truck",3812.31863075223
"Ambitious-Short",2022,5,2017,"Car",1886.29927359847
"Ambitious-Short",2022,5,2017,"Light Truck",2705.70072640153
"Ambitious-Short",2022,6,2016,"Car",7475.3876119576
"Ambitious-Short",2022,6,2016,"Light Truck",10542.6123880424
"Ambitious-Short",2023,0,2023,"Car",2833.47567611576
"Ambitious-Short",2023,0,2023,"Light Truck",4197.52432388424
"Ambitious-Short",2023,1,2022,"Car",3854.41249321173
"Ambitious-Short",2023,1,2022,"Light Truck",5680.58750678827
"Ambitious-Short",2023,2,2021,"Car",2627.00311287492
"Ambitious-Short",2023,2,2021,"Light Truck",3896.99688712508
"Ambitious-Short",2023,3,2020,"Car",2156.30580292354
"Ambitious-Short",2023,3,2020,"Light Truck",3209.69419707645
"Ambitious-Short",2023,4,2019,"Car",2847.63282838262
"Ambitious-Short",2023,4,2019,"Light Truck",4182.36717161739
"Ambitious-Short",2023,5,2018,"Car",3774.82999762376
"Ambitious-Short",2023,5,2018,"Light Truck",5489.17000237623
"Ambitious-Short",2023,6,2017,"Car",2600.64475199301
"Ambitious-Short",2023,6,2017,"Light Truck",3730.35524800699
"Ambitious-Short",2023,7,2016,"Car",9709.12536879963
"Ambitious-Short",2023,7,2016,"Light Truck",13692.8746312004
"Ambitious-Short",2024,0,2024,"Car",5131.71974929829
"Ambitious-Short",2024,0,2024,"Light Truck",8434.28025070171
"Ambitious-Short",2024,1,2023,"Car",4389.44916288621
"Ambitious-Short",2024,1,2023,"Light Truck",6502.5508371138
"Ambitious-Short",2024,2,2022,"Car",5918.45341511409
"Ambitious-Short",2024,2,2022,"Light Truck",8722.54658488591
"Ambitious-Short",2024,3,2021,"Car",3979.96608946286
"Ambitious-Short",2024,3,2021,"Light Truck",5904.03391053714
"Ambitious-Short",2024,4,2020,"Car",3200.70363777228
"Ambitious-Short",2024,4,2020,"Light Truck",4764.29636222772
"Ambitious-Short",2024,5,2019,"Car",4102.13053385928
"Ambitious-Short",2024,5,2019,"Light Truck",6024.86946614072
"Ambitious-Short",2024,6,2018,"Car",5207.91258631578
"Ambitious-Short",2024,6,2018,"Light Truck",7573.08741368422
"Ambitious-Short",2024,7,2017,"Car",3381.12572321189
"Ambitious-Short",2024,7,2017,"Light Truck",4849.8742767881
"Ambitious-Short",2024,8,2016,"Car",11686.4645495405
"Ambitious-Short",2024,8,2016,"Light Truck",16481.5354504594
"Ambitious-Short",2025,0,2025,"Car",9060.28408287547
"Ambitious-Short",2025,0,2025,"Light Truck",13892.7159171245
"Ambitious-Short",2025,1,2024,"Car",7948.7405357181
"Ambitious-Short",2025,1,2024,"Light Truck",13064.2594642819
"Ambitious-Short",2025,2,2023,"Car",6739.32779571667
"Ambitious-Short",2025,2,2023,"Light Truck",9983.67220428333
"Ambitious-Short",2025,3,2022,"Car",8965.60195982621
"Ambitious-Short",2025,3,2022,"Light Truck",13213.3980401738
"Ambitious-Short",2025,4,2021,"Car",5907.53566354811
"Ambitious-Short",2025,4,2021,"Light Truck",8763.46433645188
"Ambitious-Short",2025,5,2020,"Car",4609.57582283563
"Ambitious-Short",2025,5,2020,"Light Truck",6861.42417716437
"Ambitious-Short",2025,6,2019,"Car",5658.4044067819
"Ambitious-Short",2025,6,2019,"Light Truck",8310.5955932181
"Ambitious-Short",2025,7,2018,"Car",6770.16412030644
"Ambitious-Short",2025,7,2018,"Light Truck",9844.83587969355
"Ambitious-Short",2025,8,2017,"Car",4069.59209571865
"Ambitious-Short",2025,8,2017,"Light Truck",5837.40790428135
"Ambitious-Short",2025,9,2016,"Car",12817.4394984914
"Ambitious-Short",2025,9,2016,"Light Truck",18076.5605015086
"Ambitious-Short",2026,0,2026,"Car",10818.0658925807
"Ambitious-Short",2026,0,2026,"Light Truck",17707.9341074193
"Ambitious-Short",2026,1,2025,"Car",14033.4209574097
"Ambitious-Short",2026,1,2025,"Light Truck",21517.5790425903
"Ambitious-Short",2026,2,2024,"Car",12204.0091673015
"Ambitious-Short",2026,2,2024,"Light Truck",20057.9908326985
"Ambitious-Short",2026,3,2023,"Car",10207.9275886805
"Ambitious-Short",2026,3,2023,"Light Truck",15122.0724113195
"Ambitious-Short",2026,4,2022,"Car",13307.5258811253
"Ambitious-Short",2026,4,2022,"Light Truck",19612.4741188747
"Ambitious-Short",2026,5,2021,"Car",8507.15738284923
"Ambitious-Short",2026,5,2021,"Light Truck",12619.8426171508
"Ambitious-Short",2026,6,2020,"Car",6357.60605815382
"Ambitious-Short",2026,6,2020,"Light Truck",9463.39394184617
"Ambitious-Short",2026,7,2019,"Car",7354.8320433774
"Ambitious-Short",2026,7,2019,"Light Truck",10802.1679566226
"Ambitious-Short",2026,8,2018,"Car",8147.83037915423
"Ambitious-Short",2026,8,2018,"Light Truck",11848.1696208458
"Ambitious-Short",2026,9,2017,"Car",4462.70803753785
"Ambitious-Short",2026,9,2017,"Light Truck",6401.29196246215
"Ambitious-Short",2026,10,2016,"Car",12676.7936776204
"Ambitious-Short",2026,10,2016,"Light Truck",17878.2063223796
"Ambitious-Short",2027,0,2027,"Car",12685.4812842978
"Ambitious-Short",2027,0,2027,"Light Truck",21804.5187157022
"Ambitious-Short",2027,1,2026,"Car",16755.340464012
"Ambitious-Short",2027,1,2026,"Light Truck",27426.659535988
"Ambitious-Short",2027,2,2025,"Car",21545.6386960836
"Ambitious-Short",2027,2,2025,"Light Truck",33036.3613039164
"Ambitious-Short",2027,3,2024,"Car",18485.0412488623
"Ambitious-Short",2027,3,2024,"Light Truck",30381.9587511377
"Ambitious-Short",2027,4,2023,"Car",15148.2743833758
"Ambitious-Short",2027,4,2023,"Light Truck",22440.7256166242
"Ambitious-Short",2027,5,2022,"Car",19164.1308314821
"Ambitious-Short",2027,5,2022,"Light Truck",28243.8691685179
"Ambitious-Short",2027,6,2021,"Car",11731.7191437172
"Ambitious-Short",2027,6,2021,"Light Truck",17403.2808562828
"Ambitious-Short",2027,7,2020,"Car",8261.55255354177
"Ambitious-Short",2027,7,2020,"Light Truck",12297.4474464582
"Ambitious-Short",2027,8,2019,"Car",8850.3456141297
"Ambitious-Short",2027,8,2019,"Light Truck",12998.6543858703
"Ambitious-Short",2027,9,2018,"Car",8935.06824135297
"Ambitious-Short",2027,9,2018,"Light Truck",12992.931758647
"Ambitious-Short",2027,10,2017,"Car",4413.41450251349
"Ambitious-Short",2027,10,2017,"Light Truck",6330.5854974865
"Ambitious-Short",2027,11,2016,"Car",11282.7820017309
"Ambitious-Short",2027,11,2016,"Light Truck",15912.2179982691
"Ambitious-Short",2028,0,2028,"Car",15505.4023002464
"Ambitious-Short",2028,0,2028,"Light Truck",27239.5976997536
"Ambitious-Short",2028,1,2027,"Car",19646.0441774009
"Ambitious-Short",2028,1,2027,"Light Truck",33769.9558225991
"Ambitious-Short",2028,2,2026,"Car",25721.738003427
"Ambitious-Short",2028,2,2026,"Light Truck",42105.261996573
"Ambitious-Short",2028,3,2025,"Car",32632.482356823
"Ambitious-Short",2028,3,2025,"Light Truck",50037.517643177
"Ambitious-Short",2028,4,2024,"Car",27430.3882824864
"Ambitious-Short",2028,4,2024,"Light Truck",45084.6117175135
"Ambitious-Short",2028,5,2023,"Car",21809.4206570947
"Ambitious-Short",2028,5,2023,"Light Truck",32308.5793429053
"Ambitious-Short",2028,6,2022,"Car",26427.0809379881
"Ambitious-Short",2028,6,2022,"Light Truck",38947.9190620119
"Ambitious-Short",2028,7,2021,"Car",15242.9802020049
"Ambitious-Short",2028,7,2021,"Light Truck",22612.0197979951
"Ambitious-Short",2028,8,2020,"Car",9937.25050326059
"Ambitious-Short",2028,8,2020,"Light Truck",14791.7494967394
"Ambitious-Short",2028,9,2019,"Car",9702.20505055767
"Ambitious-Short",2028,9,2019,"Light Truck",14249.7949494423
"Ambitious-Short",2028,10,2018,"Car",8834.42240700355
"Ambitious-Short",2028,10,2018,"Light Truck",12846.5775929964
"Ambitious-Short",2028,11,2017,"Car",3927.05162360657
"Ambitious-Short",2028,11,2017,"Light Truck",5632.94837639343
"Ambitious-Short",2028,12,2016,"Car",9011.70464642751
"Ambitious-Short",2028,12,2016,"Light Truck",12709.2953535725
"Ambitious-Short",2029,0,2029,"Car",18910.381223878
"Ambitious-Short",2029,0,2029,"Light Truck",33789.6187761219
"Ambitious-Short",2029,1,2028,"Car",24015.0713354969
"Ambitious-Short",2029,1,2028,"Light Truck",42189.928664503
"Ambitious-Short",2029,2,2027,"Car",30155.6656936323
"Ambitious-Short",2029,2,2027,"Light Truck",51836.3343063677
"Ambitious-Short",2029,3,2026,"Car",38952.3761427392
"Ambitious-Short",2029,3,2026,"Light Truck",63764.6238572609
"Ambitious-Short",2029,4,2025,"Car",48421.4987694345
"Ambitious-Short",2029,4,2025,"Light Truck",74249.5012305655
"Ambitious-Short",2029,5,2024,"Car",39489.3269071492
"Ambitious-Short",2029,5,2024,"Light Truck",64906.6730928508
"Ambitious-Short",2029,6,2023,"Car",30063.6161909026
"Ambitious-Short",2029,6,2023,"Light Truck",44536.3838090974
"Ambitious-Short",2029,7,2022,"Car",34334.7911836313
"Ambitious-Short",2029,7,2022,"Light Truck",50602.2088163687
"Ambitious-Short",2029,8,2021,"Car",18330.2323274512
"Ambitious-Short",2029,8,2021,"Light Truck",27191.7676725487
"Ambitious-Short",2029,9,2020,"Car",10887.6163668301
"Ambitious-Short",2029,9,2020,"Light Truck",16206.3836331698
"Ambitious-Short",2029,10,2019,"Car",9588.78581983972
"Ambitious-Short",2029,10,2019,"Light Truck",14083.2141801603
"Ambitious-Short",2029,11,2018,"Car",7859.33948555345
"Ambitious-Short",2029,11,2018,"Light Truck",11428.6605144465
"Ambitious-Short",2029,12,2017,"Car",3135.06882754868
"Ambitious-Short",2029,12,2017,"Light Truck",4496.93117245132
"Ambitious-Short",2029,13,2016,"Car",6558.49302751835
"Ambitious-Short",2029,13,2016,"Light Truck",9249.50697248164
"Ambitious-Short",2030,0,2030,"Car",22716.0783763684
"Ambitious-Short",2030,0,2030,"Light Truck",39545.9216236316
"Ambitious-Short",2030,1,2029,"Car",29287.9784202108
"Ambitious-Short",2030,1,2029,"Light Truck",52333.0215797892
"Ambitious-Short",2030,2,2028,"Car",36866.7467314498
"Ambitious-Short",2030,2,2028,"Light Truck",64769.2532685501
"Ambitious-Short",2030,3,2027,"Car",45659.8388793422
"Ambitious-Short",2030,3,2027,"Light Truck",78490.1611206578
"Ambitious-Short",2030,4,2026,"Car",57788.424076772
"Ambitious-Short",2030,4,2026,"Light Truck",94602.5759232281
"Ambitious-Short",2030,5,2025,"Car",69704.5753311555
"Ambitious-Short",2030,5,2025,"Light Truck",106887.424668844
"Ambitious-Short",2030,6,2024,"Car",54431.1909414803
"Ambitious-Short",2030,6,2024,"Light Truck",89467.8090585196
"Ambitious-Short",2030,7,2023,"Car",39038.7743167416
"Ambitious-Short",2030,7,2023,"Light Truck",57832.2256832584
"Ambitious-Short",2030,8,2022,"Car",41288.9032046823
"Ambitious-Short",2030,8,2022,"Light Truck",60851.0967953177
"Ambitious-Short",2030,9,2021,"Car",20077.4068379914
"Ambitious-Short",2030,9,2021,"Light Truck",29783.5931620085
"Ambitious-Short",2030,10,2020,"Car",10752.1942543469
"Ambitious-Short",2030,10,2020,"Light Truck",16004.8057456531
"Ambitious-Short",2030,11,2019,"Car",8525.48053185902
"Ambitious-Short",2030,11,2019,"Light Truck",12521.519468141
"Ambitious-Short",2030,12,2018,"Car",6272.2320977356
"Ambitious-Short",2030,12,2018,"Light Truck",9120.76790226439
"Ambitious-Short",2030,13,2017,"Car",2280.23677433474
"Ambitious-Short",2030,13,2017,"Light Truck",3270.76322566526
"Ambitious-Short",2030,14,2016,"Car",4391.96654790671
"Ambitious-Short",2030,14,2016,"Light Truck",6194.03345209328
"Ambitious-Short",2031,0,2031,"Car",25067.0898389977
"Ambitious-Short",2031,0,2031,"Light Truck",44349.9101610023
"Ambitious-Short",2031,1,2030,"Car",35180.5582498009
"Ambitious-Short",2031,1,2030,"Light Truck",61245.4417501991
"Ambitious-Short",2031,2,2029,"Car",44958.0474645542
"Ambitious-Short",2031,2,2029,"Light Truck",80334.9525354457
"Ambitious-Short",2031,3,2028,"Car",55830.0940457938
"Ambitious-Short",2031,3,2028,"Light Truck",98086.9059542061
"Ambitious-Short",2031,4,2027,"Car",67725.5891781273
"Ambitious-Short",2031,4,2027,"Light Truck",116427.410821873
"Ambitious-Short",2031,5,2026,"Car",83168.6195943254
"Ambitious-Short",2031,5,2026,"Light Truck",136157.380405675
"Ambitious-Short",2031,6,2025,"Car",96073.7955100404
"Ambitious-Short",2031,6,2025,"Light Truck",147327.20448996
"Ambitious-Short",2031,7,2024,"Car",70677.8861446425
"Ambitious-Short",2031,7,2024,"Light Truck",116175.113855357
"Ambitious-Short",2031,8,2023,"Car",46914.1521666427
"Ambitious-Short",2031,8,2023,"Light Truck",69498.8478333574
"Ambitious-Short",2031,9,2022,"Car",45226.1845559022
"Ambitious-Short",2031,9,2022,"Light Truck",66653.8154440978
"Ambitious-Short",2031,10,2021,"Car",19821.3102745659
"Ambitious-Short",2031,10,2021,"Light Truck",29403.6897254341
"Ambitious-Short",2031,11,2020,"Car",9550.67462133505
"Ambitious-Short",2031,11,2020,"Light Truck",14216.3253786649
"Ambitious-Short",2031,12,2019,"Car",6797.45753813495
"Ambitious-Short",2031,12,2019,"Light Truck",9983.54246186506
"Ambitious-Short",2031,13,2018,"Car",4559.62302174114
"Ambitious-Short",2031,13,2018,"Light Truck",6630.37697825885
"Ambitious-Short",2031,14,2017,"Car",1526.04568846218
"Ambitious-Short",2031,14,2017,"Light Truck",2188.95431153782
"Ambitious-Short",2031,15,2016,"Car",2725.79068767685
"Ambitious-Short",2031,15,2016,"Light Truck",3844.20931232315
"Ambitious-Short",2032,0,2032,"Car",27700.2114188079
"Ambitious-Short",2032,0,2032,"Light Truck",49793.7885811921
"Ambitious-Short",2032,1,2031,"Car",38817.4429534202
"Ambitious-Short",2032,1,2031,"Light Truck",68679.5570465799
"Ambitious-Short",2032,2,2030,"Car",53999.3347159623
"Ambitious-Short",2032,2,2030,"Light Truck",94009.6652840377
"Ambitious-Short",2032,3,2029,"Car",68077.372405961
"Ambitious-Short",2032,3,2029,"Light Truck",121650.627594039
"Ambitious-Short",2032,4,2028,"Car",82827.5224196625
"Ambitious-Short",2032,4,2028,"Light Truck",145526.477580337
"Ambitious-Short",2032,5,2027,"Car",97446.3173857937
"Ambitious-Short",2032,5,2027,"Light Truck",167537.682614206
"Ambitious-Short",2032,6,2026,"Car",114599.802765974
"Ambitious-Short",2032,6,2026,"Light Truck",187635.197234026
"Ambitious-Short",2032,7,2025,"Car",124748.101178921
"Ambitious-Short",2032,7,2025,"Light Truck",191322.898821079
"Ambitious-Short",2032,8,2024,"Car",84939.0036437104
"Ambitious-Short",2032,8,2024,"Light Truck",139636.99635629
"Ambitious-Short",2032,9,2023,"Car",51346.7220658885
"Ambitious-Short",2032,9,2023,"Light Truck",76065.2779341116
"Ambitious-Short",2032,10,2022,"Car",44655.4000314749
"Ambitious-Short",2032,10,2022,"Light Truck",65812.5999685251
"Ambitious-Short",2032,11,2021,"Car",17600.5987222199
"Ambitious-Short",2032,11,2021,"Light Truck",26109.4012777801
"Ambitious-Short",2032,12,2020,"Car",7602.52506252526
"Ambitious-Short",2032,12,2020,"Light Truck",11316.4749374747
"Ambitious-Short",2032,13,2019,"Car",4935.76187963615
"Ambitious-Short",2032,13,2019,"Light Truck",7249.23812036385
"Ambitious-Short",2032,14,2018,"Car",3049.12056047265
"Ambitious-Short",2032,14,2018,"Light Truck",4433.87943952735
"Ambitious-Short",2032,15,2017,"Car",946.025093008989
"Ambitious-Short",2032,15,2017,"Light Truck",1356.97490699101
"Ambitious-Short",2032,16,2016,"Car",1574.90128621329
"Ambitious-Short",2032,16,2016,"Light Truck",2221.09871378671
"Ambitious-Short",2033,0,2033,"Car",30591.4203294489
"Ambitious-Short",2033,0,2033,"Light Truck",57083.5796705511
"Ambitious-Short",2033,1,2032,"Car",42886.8152513942
"Ambitious-Short",2033,1,2032,"Light Truck",77095.1847486058
"Ambitious-Short",2033,2,2031,"Car",59571.6110031851
"Ambitious-Short",2033,2,2031,"Light Truck",105403.388996815
"Ambitious-Short",2033,3,2030,"Car",81758.6161597774
"Ambitious-Short",2033,3,2030,"Light Truck",142343.383840223
"Ambitious-Short",2033,4,2029,"Car",100983.071680369
"Ambitious-Short",2033,4,2029,"Light Truck",180461.928319631
"Ambitious-Short",2033,5,2028,"Car",119202.481098354
"Ambitious-Short",2033,5,2028,"Light Truck",209452.518901645
"Ambitious-Short",2033,6,2027,"Car",134235.854383789
"Ambitious-Short",2033,6,2027,"Light Truck",230820.145616211
"Ambitious-Short",2033,7,2026,"Car",148759.696683675
"Ambitious-Short",2033,7,2026,"Light Truck",243601.303316325
"Ambitious-Short",2033,8,2025,"Car",149925.499317507
"Ambitious-Short",2033,8,2025,"Light Truck",229971.500682493
"Ambitious-Short",2033,9,2024,"Car",92976.9565352894
"Ambitious-Short",2033,9,2024,"Light Truck",152879.04346471
"Ambitious-Short",2033,10,2023,"Car",50655.1782939905
"Ambitious-Short",2033,10,2023,"Light Truck",75040.8217060095
"Ambitious-Short",2033,11,2022,"Car",39665.0778260529
"Ambitious-Short",2033,11,2022,"Light Truck",58457.9221739471
"Ambitious-Short",2033,12,2021,"Car",14007.1934832107
"Ambitious-Short",2033,12,2021,"Light Truck",20778.8065167893
"Ambitious-Short",2033,13,2020,"Car",5511.31831664115
"Ambitious-Short",2033,13,2020,"Light Truck",8203.68168335884
"Ambitious-Short",2033,14,2019,"Car",3296.85399576189
"Ambitious-Short",2033,14,2019,"Light Truck",4842.14600423811
"Ambitious-Short",2033,15,2018,"Car",1889.85983689324
"Ambitious-Short",2033,15,2018,"Light Truck",2748.14016310675
"Ambitious-Short",2033,16,2017,"Car",545.925900394679
"Ambitious-Short",2033,16,2017,"Light Truck",783.07409960532
"Ambitious-Short",2033,17,2016,"Car",849.683307208855
"Ambitious-Short",2033,17,2016,"Light Truck",1198.31669279114
"Ambitious-Short",2034,0,2034,"Car",34845.8256406992
"Ambitious-Short",2034,0,2034,"Light Truck",63647.1743593009
"Ambitious-Short",2034,1,2033,"Car",47352.9655528312
"Ambitious-Short",2034,1,2033,"Light Truck",88361.0344471688
"Ambitious-Short",2034,2,2032,"Car",65798.8046775611
"Ambitious-Short",2034,2,2032,"Light Truck",118287.195322439
"Ambitious-Short",2034,3,2031,"Car",90172.6359441979
"Ambitious-Short",2034,3,2031,"Light Truck",159555.364055802
"Ambitious-Short",2034,4,2030,"Car",121257.001153654
"Ambitious-Short",2034,4,2030,"Light Truck",211123.998846346
"Ambitious-Short",2034,5,2029,"Car",145303.481101844
"Ambitious-Short",2034,5,2029,"Light Truck",259686.518898156
"Ambitious-Short",2034,6,2028,"Car",164242.55240858
"Ambitious-Short",2034,6,2028,"Light Truck",288624.447591419
"Ambitious-Short",2034,7,2027,"Car",174196.957092565
"Ambitious-Short",2034,7,2027,"Light Truck",299582.042907435
"Ambitious-Short",2034,8,2026,"Car",178730.755485373
"Ambitious-Short",2034,8,2026,"Light Truck",292730.244514627
"Ambitious-Short",2034,9,2025,"Car",164136.202228039
"Ambitious-Short",2034,9,2025,"Light Truck",251813.797771961
"Ambitious-Short",2034,10,2024,"Car",91750.4875709309
"Ambitious-Short",2034,10,2024,"Light Truck",150894.512429069
"Ambitious-Short",2034,11,2023,"Car",44957.1961314815
"Ambitious-Short",2034,11,2023,"Light Truck",66599.8038685185
"Ambitious-Short",2034,12,2022,"Car",31587.5874810758
"Ambitious-Short",2034,12,2022,"Light Truck",46553.4125189242
"Ambitious-Short",2034,13,2021,"Car",10154.067672803
"Ambitious-Short",2034,13,2021,"Light Truck",15062.932327197
"Ambitious-Short",2034,14,2020,"Car",3675.6856465415
"Ambitious-Short",2034,14,2020,"Light Truck",5471.3143534585
"Ambitious-Short",2034,15,2019,"Car",2040.73601556069
"Ambitious-Short",2034,15,2019,"Light Truck",2997.26398443932
"Ambitious-Short",2034,16,2018,"Car",1089.99031127413
"Ambitious-Short",2034,16,2018,"Light Truck",1585.00968872587
"Ambitious-Short",2034,17,2017,"Car",294.118092311957
"Ambitious-Short",2034,17,2017,"Light Truck",421.881907688043
"Ambitious-Short",2034,18,2016,"Car",429.820266732605
"Ambitious-Short",2034,18,2016,"Light Truck",606.179733267395
"Ambitious-Short",2035,0,2035,"Car",40836.9914711398
"Ambitious-Short",2035,0,2035,"Light Truck",73835.0085288603
"Ambitious-Short",2035,1,2034,"Car",53927.5027824918
"Ambitious-Short",2035,1,2034,"Light Truck",98501.4972175082
"Ambitious-Short",2035,2,2033,"Car",72626.9859731724
"Ambitious-Short",2035,2,2033,"Light Truck",135527.014026828
"Ambitious-Short",2035,3,2032,"Car",99557.883064516
"Ambitious-Short",2035,3,2032,"Light Truck",178985.116935484
"Ambitious-Short",2035,4,2031,"Car",133684.901845107
"Ambitious-Short",2035,4,2031,"Light Truck",236564.098154893
"Ambitious-Short",2035,5,2030,"Car",174429.60029466
"Ambitious-Short",2035,5,2030,"Light Truck",303730.39970534
"Ambitious-Short",2035,6,2029,"Car",200151.76637539
"Ambitious-Short",2035,6,2029,"Light Truck",357751.23362461
"Ambitious-Short",2035,7,2028,"Car",213171.799354852
"Ambitious-Short",2035,7,2028,"Light Truck",374658.200645148
"Ambitious-Short",2035,8,2027,"Car",209227.986734904
"Ambitious-Short",2035,8,2027,"Light Truck",359896.013265096
"Ambitious-Short",2035,9,2026,"Car",195616.341785202
