"Scenario","Year","age","modelYear","vehSize","LIB"
"Baseline-Reference",2040,16,2024,"Light Truck",29663.3525732072
"Baseline-Reference",2040,17,2023,"Car",10385.6495020878
"Baseline-Reference",2040,17,2023,"Light Truck",15385.3504979122
"Baseline-Reference",2040,18,2022,"Car",5732.90802084202
"Baseline-Reference",2040,18,2022,"Light Truck",8449.09197915798
"Baseline-Reference",2040,19,2021,"Car",1392.82706429098
"Baseline-Reference",2040,19,2021,"Light Truck",2066.17293570902
"Baseline-Reference",2040,20,2020,"Car",378.538961303388
"Baseline-Reference",2040,20,2020,"Light Truck",563.461038696612
"Baseline-Reference",2040,21,2019,"Car",160.002129048525
"Baseline-Reference",2040,21,2019,"Light Truck",234.997870951475
"Baseline-Reference",2040,22,2018,"Car",66.8255742239095
"Baseline-Reference",2040,22,2018,"Light Truck",97.1744257760904
"Baseline-Reference",2040,23,2017,"Car",14.3772810487688
"Baseline-Reference",2040,23,2017,"Light Truck",20.6227189512312
"Baseline-Reference",2040,24,2016,"Car",17.8400303759672
"Baseline-Reference",2040,24,2016,"Light Truck",25.1599696240328
"Baseline-Reference",2041,0,2041,"Car",3080.21740474087
"Baseline-Reference",2041,0,2041,"Light Truck",5704.78259525914
"Baseline-Reference",2041,1,2040,"Car",4238.25682083408
"Baseline-Reference",2041,1,2040,"Light Truck",7720.74317916593
"Baseline-Reference",2041,2,2039,"Car",5489.22326131043
"Baseline-Reference",2041,2,2039,"Light Truck",9971.77673868958
"Baseline-Reference",2041,3,2038,"Car",6909.93836268081
"Baseline-Reference",2041,3,2038,"Light Truck",12521.0616373192
"Baseline-Reference",2041,4,2037,"Car",8506.43590506355
"Baseline-Reference",2041,4,2037,"Light Truck",15258.5640949365
"Baseline-Reference",2041,5,2036,"Car",10184.3820161749
"Baseline-Reference",2041,5,2036,"Light Truck",18225.6179838252
"Baseline-Reference",2041,6,2035,"Car",11985.7951946189
"Baseline-Reference",2041,6,2035,"Light Truck",21607.2048053811
"Baseline-Reference",2041,7,2034,"Car",14174.351392631
"Baseline-Reference",2041,7,2034,"Light Truck",25620.648607369
"Baseline-Reference",2041,8,2033,"Car",17158.1245164512
"Baseline-Reference",2041,8,2033,"Light Truck",31773.8754835488
"Baseline-Reference",2041,9,2032,"Car",21897.9641665338
"Baseline-Reference",2041,9,2032,"Light Truck",39162.0358334662
"Baseline-Reference",2041,10,2031,"Car",28150.5880797309
"Baseline-Reference",2041,10,2031,"Light Truck",49526.4119202691
"Baseline-Reference",2041,11,2030,"Car",47906.5604670195
"Baseline-Reference",2041,11,2030,"Light Truck",82851.4395329806
"Baseline-Reference",2041,12,2029,"Car",49344.6624029169
"Baseline-Reference",2041,12,2029,"Light Truck",87473.3375970831
"Baseline-Reference",2041,13,2028,"Car",48138.1431845407
"Baseline-Reference",2041,13,2028,"Light Truck",83300.8568154592
"Baseline-Reference",2041,14,2027,"Car",42943.921963383
"Baseline-Reference",2041,14,2027,"Light Truck",72582.0780366171
"Baseline-Reference",2041,15,2026,"Car",34299.4142247994
"Baseline-Reference",2041,15,2026,"Light Truck",55020.5857752007
"Baseline-Reference",2041,16,2025,"Car",23850.3040866643
"Baseline-Reference",2041,16,2025,"Light Truck",35648.6959133357
"Baseline-Reference",2041,17,2024,"Car",13127.075750241
"Baseline-Reference",2041,17,2024,"Light Truck",21017.924249759
"Baseline-Reference",2041,18,2023,"Car",6445.54259192086
"Baseline-Reference",2041,18,2023,"Light Truck",9548.45740807915
"Baseline-Reference",2041,19,2022,"Car",3170.84547422683
"Baseline-Reference",2041,19,2022,"Light Truck",4673.15452577318
"Baseline-Reference",2041,20,2021,"Car",701.849544104994
"Baseline-Reference",2041,20,2021,"Light Truck",1041.15045589501
"Baseline-Reference",2041,21,2020,"Car",177.615945749573
"Baseline-Reference",2041,21,2020,"Light Truck",264.384054250427
"Baseline-Reference",2041,22,2019,"Car",71.6971565609848
"Baseline-Reference",2041,22,2019,"Light Truck",105.302843439015
"Baseline-Reference",2041,23,2018,"Car",28.9305839627901
"Baseline-Reference",2041,23,2018,"Light Truck",42.0694160372099
"Baseline-Reference",2041,24,2017,"Car",6.16169187804378
"Baseline-Reference",2041,24,2017,"Light Truck",8.83830812195621
"Baseline-Reference",2041,25,2016,"Car",7.46791969226533
"Baseline-Reference",2041,25,2016,"Light Truck",10.5320803077347
"Baseline-Reference",2042,0,2042,"Car",3151.34795520453
"Baseline-Reference",2042,0,2042,"Light Truck",5843.65204479547
"Baseline-Reference",2042,1,2041,"Car",4619.76897144181
"Baseline-Reference",2042,1,2041,"Light Truck",8555.2310285582
"Baseline-Reference",2042,2,2040,"Car",6237.14434330943
"Baseline-Reference",2042,2,2040,"Light Truck",11361.8556566906
"Baseline-Reference",2042,3,2039,"Car",7896.67193104521
"Baseline-Reference",2042,3,2039,"Light Truck",14344.3280689548
"Baseline-Reference",2042,4,2038,"Car",9661.74356190888
"Baseline-Reference",2042,4,2038,"Light Truck",17508.2564380911
"Baseline-Reference",2042,5,2037,"Car",11568.9190238529
"Baseline-Reference",2042,5,2037,"Light Truck",20757.0809761471
"Baseline-Reference",2042,6,2036,"Car",13580.4359191376
"Baseline-Reference",2042,6,2036,"Light Truck",24316.5640808624
"Baseline-Reference",2042,7,2035,"Car",15886.9227743565
"Baseline-Reference",2042,7,2035,"Light Truck",28665.0772256435
"Baseline-Reference",2042,8,2034,"Car",18943.3689054132
"Baseline-Reference",2042,8,2034,"Light Truck",34355.6310945868
"Baseline-Reference",2042,9,2033,"Car",23149.8563775026
"Baseline-Reference",2042,9,2033,"Light Truck",43040.1436224974
"Baseline-Reference",2042,10,2032,"Car",29762.9810761041
"Baseline-Reference",2042,10,2032,"Light Truck",53389.0189238958
"Baseline-Reference",2042,11,2031,"Car",50122.7111747445
"Baseline-Reference",2042,11,2031,"Light Truck",88330.2888252555
"Baseline-Reference",2042,12,2030,"Car",60636.4313579626
"Baseline-Reference",2042,12,2030,"Light Truck",104967.568642037
"Baseline-Reference",2042,13,2029,"Car",57809.345470014
"Baseline-Reference",2042,13,2029,"Light Truck",102536.654529986
"Baseline-Reference",2042,14,2028,"Car",50916.8421116527
"Baseline-Reference",2042,14,2028,"Light Truck",88138.1578883472
"Baseline-Reference",2042,15,2027,"Car",40131.0917531564
"Baseline-Reference",2042,15,2027,"Light Truck",67842.9082468437
"Baseline-Reference",2042,16,2026,"Car",27951.2402518272
"Baseline-Reference",2042,16,2026,"Light Truck",44842.7597481729
"Baseline-Reference",2042,17,2025,"Car",16893.8778740091
"Baseline-Reference",2042,17,2025,"Light Truck",25253.1221259909
"Baseline-Reference",2042,18,2024,"Car",8146.8562629228
"Baseline-Reference",2042,18,2024,"Light Truck",13045.1437370772
"Baseline-Reference",2042,19,2023,"Car",3564.91620408478
"Baseline-Reference",2042,19,2023,"Light Truck",5281.08379591523
"Baseline-Reference",2042,20,2022,"Car",1598.76260206108
"Baseline-Reference",2042,20,2022,"Light Truck",2356.23739793892
"Baseline-Reference",2042,21,2021,"Car",328.979390438198
"Baseline-Reference",2042,21,2021,"Light Truck",488.020609561801
"Baseline-Reference",2042,22,2020,"Car",78.7618220970956
"Baseline-Reference",2042,22,2020,"Light Truck",117.238177902904
"Baseline-Reference",2042,23,2019,"Car",30.7852197662985
"Baseline-Reference",2042,23,2019,"Light Truck",45.2147802337015
"Baseline-Reference",2042,24,2018,"Car",12.2241904068127
"Baseline-Reference",2042,24,2018,"Light Truck",17.7758095931873
"Baseline-Reference",2042,25,2017,"Car",2.46467675121751
"Baseline-Reference",2042,25,2017,"Light Truck",3.53532324878248
"Baseline-Reference",2042,26,2016,"Car",2.90419099143652
"Baseline-Reference",2042,26,2016,"Light Truck",4.09580900856348
"Baseline-Reference",2043,0,2043,"Car",3219.54250436251
"Baseline-Reference",2043,0,2043,"Light Truck",5971.4574956375
"Baseline-Reference",2043,1,2042,"Car",4729.43377334711
"Baseline-Reference",2043,1,2042,"Light Truck",8769.5662266529
"Baseline-Reference",2043,2,2041,"Car",6776.99828372144
"Baseline-Reference",2043,2,2041,"Light Truck",12548.0017162786
"Baseline-Reference",2043,3,2040,"Car",8926.33836754053
"Baseline-Reference",2043,3,2040,"Light Truck",16257.6616324595
"Baseline-Reference",2043,4,2039,"Car",10973.1900844773
"Baseline-Reference",2043,4,2039,"Light Truck",19931.8099155227
"Baseline-Reference",2043,5,2038,"Car",13038.2077901182
"Baseline-Reference",2043,5,2038,"Light Truck",23629.7922098819
"Baseline-Reference",2043,6,2037,"Car",15265.5793943008
"Baseline-Reference",2043,6,2037,"Light Truck",27399.4206056992
"Baseline-Reference",2043,7,2036,"Car",17772.493107536
"Baseline-Reference",2043,7,2036,"Light Truck",31843.506892464
"Baseline-Reference",2043,8,2035,"Car",20925.5971951107
"Baseline-Reference",2043,8,2035,"Light Truck",37792.4028048894
"Baseline-Reference",2043,9,2034,"Car",25288.3527008329
"Baseline-Reference",2043,9,2034,"Light Truck",45985.6472991672
"Baseline-Reference",2043,10,2033,"Car",31008.9690285521
"Baseline-Reference",2043,10,2033,"Light Truck",57814.0309714479
"Baseline-Reference",2043,11,2032,"Car",52480.6188056909
"Baseline-Reference",2043,11,2032,"Light Truck",94325.3811943091
"Baseline-Reference",2043,12,2031,"Car",63137.5509473407
"Baseline-Reference",2043,12,2031,"Light Truck",111378.449052659
"Baseline-Reference",2043,13,2030,"Car",70956.1185184522
"Baseline-Reference",2043,13,2030,"Light Truck",122900.881481548
"Baseline-Reference",2043,14,2029,"Car",61099.4968999325
"Baseline-Reference",2043,14,2029,"Light Truck",108408.503100068
"Baseline-Reference",2043,15,2028,"Car",47577.6976624566
"Baseline-Reference",2043,15,2028,"Light Truck",82373.3023375433
"Baseline-Reference",2043,16,2027,"Car",32692.2148593146
"Baseline-Reference",2043,16,2027,"Light Truck",55274.7851406855
"Baseline-Reference",2043,17,2026,"Car",19794.1411411586
"Baseline-Reference",2043,17,2026,"Light Truck",31758.8588588414
"Baseline-Reference",2043,18,2025,"Car",10482.740701998
"Baseline-Reference",2043,18,2025,"Light Truck",15671.259298002
"Baseline-Reference",2043,19,2024,"Car",4506.83140081287
"Baseline-Reference",2043,19,2024,"Light Truck",7217.16859918713
"Baseline-Reference",2043,20,2023,"Car",1797.36901087702
"Baseline-Reference",2043,20,2023,"Light Truck",2662.63098912298
"Baseline-Reference",2043,21,2022,"Car",751.479058718469
"Baseline-Reference",2043,21,2022,"Light Truck",1107.52094128153
"Baseline-Reference",2043,22,2021,"Car",146.973656682916
"Baseline-Reference",2043,22,2021,"Light Truck",218.026343317084
"Baseline-Reference",2043,23,2020,"Car",34.1569126441486
"Baseline-Reference",2043,23,2020,"Light Truck",50.8430873558514
"Baseline-Reference",2043,24,2019,"Car",12.9621977963362
"Baseline-Reference",2043,24,2019,"Light Truck",19.0378022036638
"Baseline-Reference",2043,25,2018,"Car",4.88967616272508
"Baseline-Reference",2043,25,2018,"Light Truck",7.11032383727491
"Baseline-Reference",2043,26,2017,"Car",1.23233837560876
"Baseline-Reference",2043,26,2017,"Light Truck",1.76766162439124
"Baseline-Reference",2043,27,2016,"Car",1.24465328204422
"Baseline-Reference",2043,27,2016,"Light Truck",1.75534671795578
"Baseline-Reference",2044,0,2044,"Car",3204.95904173873
"Baseline-Reference",2044,0,2044,"Light Truck",6184.04095826128
"Baseline-Reference",2044,1,2043,"Car",4834.87620040064
"Baseline-Reference",2044,1,2043,"Light Truck",8968.12379959937
"Baseline-Reference",2044,2,2042,"Car",6943.13233695835
"Baseline-Reference",2044,2,2042,"Light Truck",12872.8676630417
"Baseline-Reference",2044,3,2041,"Car",9655.90399988525
"Baseline-Reference",2044,3,2041,"Light Truck",17876.0960001148
"Baseline-Reference",2044,4,2040,"Car",12316.3435576845
"Baseline-Reference",2044,4,2040,"Light Truck",22427.6564423155
"Baseline-Reference",2044,5,2039,"Car",14682.3581144695
"Baseline-Reference",2044,5,2039,"Light Truck",26667.6418855305
"Baseline-Reference",2044,6,2038,"Car",17028.0623937491
"Baseline-Reference",2044,6,2038,"Light Truck",30865.9376062509
"Baseline-Reference",2044,7,2037,"Car",19724.8388541463
"Baseline-Reference",2044,7,2037,"Light Truck",35417.1611458537
"Baseline-Reference",2044,8,2036,"Car",23089.0088781619
"Baseline-Reference",2044,8,2036,"Light Truck",41396.9911218381
"Baseline-Reference",2044,9,2035,"Car",27562.4779214254
"Baseline-Reference",2044,9,2035,"Light Truck",49819.5220785747
"Baseline-Reference",2044,10,2034,"Car",33570.0256116095
"Baseline-Reference",2044,10,2034,"Light Truck",61158.9743883905
"Baseline-Reference",2044,11,2033,"Car",54148.1567608794
"Baseline-Reference",2044,11,2033,"Light Truck",101135.843239121
"Baseline-Reference",2044,12,2032,"Car",65709.3651589407
"Baseline-Reference",2044,12,2032,"Light Truck",118241.634841059
"Baseline-Reference",2044,13,2031,"Car",73667.930632344
"Baseline-Reference",2044,13,2031,"Light Truck",130031.069367656
"Baseline-Reference",2044,14,2030,"Car",74946.2685980507
"Baseline-Reference",2044,14,2030,"Light Truck",129853.731401949
"Baseline-Reference",2044,15,2029,"Car",57068.6048555307
"Baseline-Reference",2044,15,2029,"Light Truck",101275.395144469
"Baseline-Reference",2044,16,2028,"Car",38756.7557185193
"Baseline-Reference",2044,16,2028,"Light Truck",67108.2442814806
"Baseline-Reference",2044,17,2027,"Car",23147.0369328079
"Baseline-Reference",2044,17,2027,"Light Truck",39138.9630671921
"Baseline-Reference",2044,18,2026,"Car",12282.2226413492
"Baseline-Reference",2044,18,2026,"Light Truck",19706.7773586508
"Baseline-Reference",2044,19,2025,"Car",5798.6322249701
"Baseline-Reference",2044,19,2025,"Light Truck",8669.3677750299
"Baseline-Reference",2044,20,2024,"Car",2271.70021478334
"Baseline-Reference",2044,20,2024,"Light Truck",3638.29978521666
"Baseline-Reference",2044,21,2023,"Car",844.682835604984
"Baseline-Reference",2044,21,2023,"Light Truck",1251.31716439502
"Baseline-Reference",2044,22,2022,"Car",335.517815350365
"Baseline-Reference",2044,22,2022,"Light Truck",494.482184649635
"Baseline-Reference",2044,23,2021,"Car",63.6214733038376
"Baseline-Reference",2044,23,2021,"Light Truck",94.3785266961623
"Baseline-Reference",2044,24,2020,"Car",14.4664571198747
"Baseline-Reference",2044,24,2020,"Light Truck",21.5335428801253
"Baseline-Reference",2044,25,2019,"Car",5.26589285476159
"Baseline-Reference",2044,25,2019,"Light Truck",7.73410714523841
"Baseline-Reference",2044,26,2018,"Car",2.03736506780212
"Baseline-Reference",2044,26,2018,"Light Truck",2.96263493219788
"Baseline-Reference",2045,0,2045,"Car",3317.10996107571
"Baseline-Reference",2045,0,2045,"Light Truck",6328.8900389243
"Baseline-Reference",2045,1,2044,"Car",4816.64717731957
"Baseline-Reference",2045,1,2044,"Light Truck",9294.35282268044
"Baseline-Reference",2045,2,2043,"Car",7104.7241235984
"Baseline-Reference",2045,2,2043,"Light Truck",13177.2758764016
"Baseline-Reference",2045,3,2042,"Car",9904.13041567402
"Baseline-Reference",2045,3,2042,"Light Truck",18359.869584326
"Baseline-Reference",2045,4,2041,"Car",13247.5719492213
"Baseline-Reference",2045,4,2041,"Light Truck",24519.4280507787
"Baseline-Reference",2045,5,2040,"Car",16329.5004322939
"Baseline-Reference",2045,5,2040,"Light Truck",29729.4995677061
"Baseline-Reference",2045,6,2039,"Car",18965.6042817082
"Baseline-Reference",2045,6,2039,"Light Truck",34445.3957182918
"Baseline-Reference",2045,7,2038,"Car",21724.8371973456
"Baseline-Reference",2045,7,2038,"Light Truck",39387.1628026544
"Baseline-Reference",2045,8,2037,"Car",25268.8851315995
"Baseline-Reference",2045,8,2037,"Light Truck",45392.1148684006
"Baseline-Reference",2045,9,2036,"Car",30014.9178061407
"Baseline-Reference",2045,9,2036,"Light Truck",53849.0821938593
"Baseline-Reference",2045,10,2035,"Car",36190.9117287397
"Baseline-Reference",2045,10,2035,"Light Truck",65458.0882712603
"Baseline-Reference",2045,11,2034,"Car",58227.3937097165
"Baseline-Reference",2045,11,2034,"Light Truck",106206.606290283
"Baseline-Reference",2045,12,2033,"Car",67379.8519684952
"Baseline-Reference",2045,12,2033,"Light Truck",125983.148031505
"Baseline-Reference",2045,13,2032,"Car",76391.5382140868
"Baseline-Reference",2045,13,2032,"Light Truck",137557.461785913
"Baseline-Reference",2045,14,2031,"Car",77676.9370854271
"Baseline-Reference",2045,14,2031,"Light Truck",137153.062914573
"Baseline-Reference",2045,15,2030,"Car",69976.1834639997
"Baseline-Reference",2045,15,2030,"Light Truck",121263.816536
"Baseline-Reference",2045,16,2029,"Car",46477.1934705284
"Baseline-Reference",2045,16,2029,"Light Truck",82487.8065294716
"Baseline-Reference",2045,17,2028,"Car",27441.3876277701
"Baseline-Reference",2045,17,2028,"Light Truck",47518.6123722299
"Baseline-Reference",2045,18,2027,"Car",14360.7526251204
"Baseline-Reference",2045,18,2027,"Light Truck",24283.2473748796
"Baseline-Reference",2045,19,2026,"Car",6792.94535658324
"Baseline-Reference",2045,19,2026,"Light Truck",10900.0546434168
"Baseline-Reference",2045,20,2025,"Car",2923.89192826139
"Baseline-Reference",2045,20,2025,"Light Truck",4371.10807173861
"Baseline-Reference",2045,21,2024,"Car",1067.33341066063
"Baseline-Reference",2045,21,2024,"Light Truck",1709.66658933937
"Baseline-Reference",2045,22,2023,"Car",377.205693762531
"Baseline-Reference",2045,22,2023,"Light Truck",558.794306237469
"Baseline-Reference",2045,23,2022,"Car",144.313084433832
"Baseline-Reference",2045,23,2022,"Light Truck",212.686915566168
"Baseline-Reference",2045,24,2021,"Car",26.9787260212476
"Baseline-Reference",2045,24,2021,"Light Truck",40.0212739787524
"Baseline-Reference",2045,25,2020,"Car",6.02769046661446
"Baseline-Reference",2045,25,2020,"Light Truck",8.97230953338554
"Baseline-Reference",2045,26,2019,"Car",2.02534340567754
"Baseline-Reference",2045,26,2019,"Light Truck",2.97465659432246
"Baseline-Reference",2046,0,2046,"Car",3391.93329536263
"Baseline-Reference",2046,0,2046,"Light Truck",6548.06670463738
"Baseline-Reference",2046,1,2045,"Car",4988.21459548538
"Baseline-Reference",2046,1,2045,"Light Truck",9516.78540451463
"Baseline-Reference",2046,2,2044,"Car",7085.57761779781
"Baseline-Reference",2046,2,2044,"Light Truck",13672.4223822022
"Baseline-Reference",2046,3,2043,"Car",10147.7517429026
"Baseline-Reference",2046,3,2043,"Light Truck",18819.2482570975
"Baseline-Reference",2046,4,2042,"Car",13607.6043284135
"Baseline-Reference",2046,4,2042,"Light Truck",25220.3956715865
"Baseline-Reference",2046,5,2041,"Car",17443.1749642886
"Baseline-Reference",2046,5,2041,"Light Truck",32276.8250357114
"Baseline-Reference",2046,6,2040,"Car",20863.0133492594
"Baseline-Reference",2046,6,2040,"Light Truck",37974.9866507407
"Baseline-Reference",2046,7,2039,"Car",23884.8794643135
"Baseline-Reference",2046,7,2039,"Light Truck",43377.1205356866
"Baseline-Reference",2046,8,2038,"Car",27448.5619619972
"Baseline-Reference",2046,8,2038,"Light Truck",49775.4380380029
"Baseline-Reference",2046,9,2037,"Car",32408.7615986043
"Baseline-Reference",2046,9,2037,"Light Truck",58242.2384013957
"Baseline-Reference",2046,10,2036,"Car",38982.2387686105
"Baseline-Reference",2046,10,2036,"Light Truck",69970.7612313896
"Baseline-Reference",2046,11,2035,"Car",62275.8949267423
"Baseline-Reference",2046,11,2035,"Light Truck",112687.105073258
"Baseline-Reference",2046,12,2034,"Car",72125.5024356329
"Baseline-Reference",2046,12,2034,"Light Truck",131648.497564367
"Baseline-Reference",2046,13,2033,"Car",78039.6679202252
"Baseline-Reference",2046,13,2033,"Light Truck",146000.332079775
"Baseline-Reference",2046,14,2032,"Car",80377.0688307545
"Baseline-Reference",2046,14,2032,"Light Truck",144788.931169245
"Baseline-Reference",2046,15,2031,"Car",72453.0338546289
"Baseline-Reference",2046,15,2031,"Light Truck",127951.966145371
"Baseline-Reference",2046,16,2030,"Car",56978.6003513111
"Baseline-Reference",2046,16,2030,"Light Truck",98750.3996486889
"Baseline-Reference",2046,17,2029,"Car",32902.6556560637
"Baseline-Reference",2046,17,2029,"Light Truck",58399.3443439363
"Baseline-Reference",2046,18,2028,"Car",17024.7380961784
"Baseline-Reference",2046,18,2028,"Light Truck",29482.2619038216
"Baseline-Reference",2046,19,2027,"Car",7942.98233579684
"Baseline-Reference",2046,19,2027,"Light Truck",13428.0176642032
"Baseline-Reference",2046,20,2026,"Car",3425.10256789849
"Baseline-Reference",2046,20,2026,"Light Truck",5493.89743210151
"Baseline-Reference",2046,21,2025,"Car",1374.14518639986
"Baseline-Reference",2046,21,2025,"Light Truck",2053.85481360014
"Baseline-Reference",2046,22,2024,"Car",476.602946176019
"Baseline-Reference",2046,22,2024,"Light Truck",763.39705382398
"Baseline-Reference",2046,23,2023,"Car",162.408007036645
"Baseline-Reference",2046,23,2023,"Light Truck",240.591992963355
"Baseline-Reference",2046,24,2022,"Car",61.0399880938616
"Baseline-Reference",2046,24,2022,"Light Truck",89.9600119061384
"Baseline-Reference",2046,25,2021,"Car",11.2746914715662
"Baseline-Reference",2046,25,2021,"Light Truck",16.7253085284338
"Baseline-Reference",2046,26,2020,"Car",2.41107618664578
"Baseline-Reference",2046,26,2020,"Light Truck",3.58892381335421
"Baseline-Reference",2047,0,2047,"Car",3528.04531368049
"Baseline-Reference",2047,0,2047,"Light Truck",6734.95468631952
"Baseline-Reference",2047,1,2046,"Car",5103.41953569138
"Baseline-Reference",2047,1,2046,"Light Truck",9852.58046430863
"Baseline-Reference",2047,2,2045,"Car",7344.27570063807
"Baseline-Reference",2047,2,2045,"Light Truck",14012.7242993619
"Baseline-Reference",2047,3,2044,"Car",10134.5318926598
"Baseline-Reference",2047,3,2044,"Light Truck",19556.4681073402
"Baseline-Reference",2047,4,2043,"Car",13965.0715470845
"Baseline-Reference",2047,4,2043,"Light Truck",25896.9284529155
"Baseline-Reference",2047,5,2042,"Car",17948.1751961849
"Baseline-Reference",2047,5,2042,"Light Truck",33259.8248038151
"Baseline-Reference",2047,6,2041,"Car",22116.8003837815
"Baseline-Reference",2047,6,2041,"Light Truck",40913.1996162186
"Baseline-Reference",2047,7,2040,"Car",25961.9022978259
"Baseline-Reference",2047,7,2040,"Light Truck",47244.0977021741
"Baseline-Reference",2047,8,2039,"Car",29768.3355863883
"Baseline-Reference",2047,8,2039,"Light Truck",54060.6644136117
"Baseline-Reference",2047,9,2038,"Car",34743.137032842
"Baseline-Reference",2047,9,2038,"Light Truck",63016.8629671581
"Baseline-Reference",2047,10,2037,"Car",41620.7621886578
"Baseline-Reference",2047,10,2037,"Light Truck",74821.2378113422
"Baseline-Reference",2047,11,2036,"Car",66543.0020959602
"Baseline-Reference",2047,11,2036,"Light Truck",119478.99790404
"Baseline-Reference",2047,12,2035,"Car",76733.0811425714
"Baseline-Reference",2047,12,2035,"Light Truck",138884.918857429
"Baseline-Reference",2047,13,2034,"Car",83294.4532323422
"Baseline-Reference",2047,13,2034,"Light Truck",152095.546767658
"Baseline-Reference",2047,14,2033,"Car",81927.1014915233
"Baseline-Reference",2047,14,2033,"Light Truck",153323.898508477
"Baseline-Reference",2047,15,2032,"Car",74877.4818904364
"Baseline-Reference",2047,15,2032,"Light Truck",134910.518109564
"Baseline-Reference",2047,16,2031,"Car",58959.9574964689
"Baseline-Reference",2047,16,2031,"Light Truck",104134.042503531
"Baseline-Reference",2047,17,2030,"Car",40333.2447836551
"Baseline-Reference",2047,17,2030,"Light Truck",69905.7552163449
"Baseline-Reference",2047,18,2029,"Car",20412.7873289599
"Baseline-Reference",2047,18,2029,"Light Truck",36228.2126710401
"Baseline-Reference",2047,19,2028,"Car",9417.25906516371
"Baseline-Reference",2047,19,2028,"Light Truck",16305.7409348363
"Baseline-Reference",2047,20,2027,"Car",4004.70741794972
"Baseline-Reference",2047,20,2027,"Light Truck",6769.29258205028
"Baseline-Reference",2047,21,2026,"Car",1609.32238621178
"Baseline-Reference",2047,21,2026,"Light Truck",2581.67761378822
"Baseline-Reference",2047,22,2025,"Car",612.925046455943
"Baseline-Reference",2047,22,2025,"Light Truck",916.074953544057
"Baseline-Reference",2047,23,2024,"Car",204.947304004865
"Baseline-Reference",2047,23,2024,"Light Truck",328.052695995135
"Baseline-Reference",2047,24,2023,"Car",68.5095811320836
"Baseline-Reference",2047,24,2023,"Light Truck",101.490418867916
"Baseline-Reference",2047,25,2022,"Car",25.467014900088
"Baseline-Reference",2047,25,2022,"Light Truck",37.532985099912
"Baseline-Reference",2047,26,2021,"Car",4.42934307811528
"Baseline-Reference",2047,26,2021,"Light Truck",6.57065692188472
"Baseline-Reference",2047,27,2020,"Car",0.803692062215261
"Baseline-Reference",2047,27,2020,"Light Truck",1.19630793778474
"Baseline-Reference",2048,0,2048,"Car",3647.03371561871
"Baseline-Reference",2048,0,2048,"Light Truck",6962.9662843813
"Baseline-Reference",2048,1,2047,"Car",5309.70274303578
"Baseline-Reference",2048,1,2047,"Light Truck",10136.2972569642
"Baseline-Reference",2048,2,2046,"Car",7518.70125654334
"Baseline-Reference",2048,2,2046,"Light Truck",14516.2987434567
"Baseline-Reference",2048,3,2045,"Car",10516.9737026671
"Baseline-Reference",2048,3,2045,"Light Truck",20068.026297333
"Baseline-Reference",2048,4,2044,"Car",13970.7324448165
"Baseline-Reference",2048,4,2044,"Light Truck",26960.2675551836
"Baseline-Reference",2048,5,2043,"Car",18454.3345691776
"Baseline-Reference",2048,5,2043,"Light Truck",34218.6654308224
"Baseline-Reference",2048,6,2042,"Car",22797.8299441566
"Baseline-Reference",2048,6,2042,"Light Truck",42239.1700558435
"Baseline-Reference",2048,7,2041,"Car",27310.7905185815
"Baseline-Reference",2048,7,2041,"Light Truck",50509.2094814186
"Baseline-Reference",2048,8,2040,"Car",31981.8251930285
"Baseline-Reference",2048,8,2040,"Light Truck",58187.1748069716
"Baseline-Reference",2048,9,2039,"Car",37212.5783772229
"Baseline-Reference",2048,9,2039,"Light Truck",67579.4216227771
"Baseline-Reference",2048,10,2038,"Car",44140.8184796734
"Baseline-Reference",2048,10,2038,"Light Truck",80074.1815203267
"Baseline-Reference",2048,11,2037,"Car",70471.483459315
"Baseline-Reference",2048,11,2037,"Light Truck",126712.516540685
"Baseline-Reference",2048,12,2036,"Car",81558.209369093
"Baseline-Reference",2048,12,2036,"Light Truck",146468.790630907
"Baseline-Reference",2048,13,2035,"Car",88325.9056102937
"Baseline-Reference",2048,13,2035,"Light Truck",159893.094389707
"Baseline-Reference",2048,14,2034,"Car",87290.8136516207
"Baseline-Reference",2048,14,2034,"Light Truck",159428.186348379
"Baseline-Reference",2048,15,2033,"Car",76220.4799756744
"Baseline-Reference",2048,15,2033,"Light Truck",142670.520024326
"Baseline-Reference",2048,16,2032,"Car",60886.4240282699
"Baseline-Reference",2048,16,2032,"Light Truck",109712.57597173
"Baseline-Reference",2048,17,2031,"Car",41720.8856931138
"Baseline-Reference",2048,17,2031,"Light Truck",73689.1143068863
"Baseline-Reference",2048,18,2030,"Car",25020.6473141392
"Baseline-Reference",2048,18,2030,"Light Truck",43364.3526858608
"Baseline-Reference",2048,19,2029,"Car",11291.0631518409
"Baseline-Reference",2048,19,2029,"Light Truck",20038.9368481591
"Baseline-Reference",2048,20,2028,"Car",4748.16543486239
"Baseline-Reference",2048,20,2028,"Light Truck",8218.8345651376
"Baseline-Reference",2048,21,2027,"Car",1881.21209114071
"Baseline-Reference",2048,21,2027,"Light Truck",3179.7879088593
"Baseline-Reference",2048,22,2026,"Car",718.973143226161
"Baseline-Reference",2048,22,2026,"Light Truck",1153.02685677384
"Baseline-Reference",2048,23,2025,"Car",263.822432607493
"Baseline-Reference",2048,23,2025,"Light Truck",394.177567392507
"Baseline-Reference",2048,24,2024,"Car",86.3993536491098
